# Scalar ASCII output created by CarpetIOScalar
# created on lu-laptop. by ludovicarbone on Mar 10 2025 at 11:46:32+0100
# parameter filename: "./TOV_example.par"
# Build ID: build-sim-lu-laptop.-ludovicarbone-2025.03.04-15.23.52-88213
# Simulation ID: run-TOV_example-lu-laptop.-ludovicarbone-2025.03.10-10.46.30-36528
# Run ID: run-TOV_example-lu-laptop.-ludovicarbone-2025.03.10-10.46.30-36528
#
# CARPET::physical_time_per_hour (carpet-timing)
# 1:iteration 2:time 3:data
# data columns: 3:physical_time_per_hour 4:current_physical_time_per_hour 5:time_total 6:time_evolution 7:time_computing 8:time_communicating 9:time_io 10:evolution_steps_count 11:local_grid_points_per_second 12:total_grid_points_per_second 13:local_grid_point_updates_count 14:total_grid_point_updates_count 15:local_interior_points_per_second 16:total_interior_points_per_second 17:local_interior_point_updates_count 18:total_interior_point_updates_count 19:io_per_second 20:io_bytes_per_second 21:io_bytes_ascii_per_second 22:io_bytes_binary_per_second 23:io_count 24:io_bytes_count 25:io_bytes_ascii_count 26:io_bytes_binary_count 27:comm_per_second 28:comm_bytes_per_second 29:comm_count 30:comm_bytes_count 31:time_levels 32:current_walltime 33:syncs_count
131072 96 1463.90332761599 1421.92320252078 238.123744010925 236.081162929535 225.568479299545 0 12.6115465164185 768 257759.760435283 257759.760435283 60852224 60852224 170237.860154882 170237.860154882 40189952 40189952 1698.57032011999 1912704.15654665 32107.2481757091 1880596.90837094 21408 24199079 403319 23795760 0 0 0 0 235.904261112213 1741603828.52956 163850
131584 96.375 1463.32939616782 1422.09965457616 239.138890981674 237.096309900284 226.519201517105 0 12.6230585575104 771 257658.704286426 257658.704286426 61089928 61089928 170171.117454206 170171.117454206 40346944 40346944 1698.14004220679 1917665.80849272 32059.9806465852 1885605.82784614 21434 24200568 404808 23795760 0 0 0 0 236.918221712112 1741603829.54471 164489
132096 96.75 1481.51578780445 1421.54953395425 237.139636993408 235.097055912018 224.478594303131 0 12.6913816928864 774 260860.910240199 260860.910240199 61327632 61327632 172286.019673331 172286.019673331 40503936 40503936 1697.49052473415 1912027.51560031 32079.9802935591 1879947.53530675 21532 24215102 406382 23808720 0 0 0 0 234.909722805023 1741603827.54545 165128
132608 97.125 1481.30222326714 1421.7878733375 238.084892034531 236.04231095314 225.385744333267 0 12.7025277614594 777 260823.306429253 260823.306429253 61565336 61565336 172261.184174189 172261.184174189 40660928 40660928 1697.27925897386 1906933.88010526 32105.6979248644 1874828.18218039 21558 24216656 407936 23808720 0 0 0 0 235.846176862717 1741603828.49071 165767
133120 97.5 1480.82421272323 1422.03326645628 239.072741031647 237.030159950256 226.311016321182 0 12.819037437439 780 260739.13974901 260739.13974901 61803040 61803040 172205.596150997 172205.596150997 40817920 40817920 1697.10603318693 1910945.93820872 32071.3703896457 1878874.56781908 21740 24571547 409499 24162048 0 0 0 0 236.8254301548 1741603829.47856 166406
133632 97.875 1479.70685787941 1422.29579935435 240.164069890976 238.121488809586 227.336550235748 0 12.8301975727081 783 260542.399218791 260542.399218791 62040744 62040744 172075.658542374 172075.658542374 40974912 40974912 1696.50880177223 1915635.41982067 32025.1312055159 1883610.28861516 21766 24573071 411023 24162048 0 0 0 0 237.908250808716 1741603830.56989 167045
134144 98.25 1479.65980529757 1422.51563176596 241.084013938904 239.041432857513 228.211060762405 0 12.9003844261169 786 260534.114339595 260534.114339595 62278448 62278448 172070.186780204 172070.186780204 41131904 41131904 1695.33748012407 1909488.80672354 32034.296586494 1877454.51013705 21864 24587600 412592 24175008 0 0 0 0 238.819440126419 1741603831.48983 167684
134656 98.625 1479.67065103523 1422.73160597784 241.994626998901 239.952045917511 229.086601257324 0 12.9106817245483 789 260536.024024948 260536.024024948 62516152 62516152 172071.448035054 172071.448035054 41288896 41288896 1695.5342697764 1904933.75921914 32067.3361121935 1872866.42310695 21890 24589153 414145 24175008 0 0 0 0 239.72069978714 1741603832.40044 168323
135168 99 1479.28220453042 1422.96030758159 242.970241069794 240.927659988403 229.988565921783 0 13.0354986190796 792 260467.627515332 260467.627515332 62753856 62753856 172026.27544714 172026.27544714 41445888 41445888 1693.92622672202 1907262.86998446 32006.5781390073 1875256.29184545 22072 24944039 415703 24528336 0 0 0 0 240.687535524368 1741603833.37606 168962
135680 99.375 1479.81518495023 1423.1525050396 243.795742988586 241.753161907196 230.752414941788 0 13.046236038208 795 260561.473128451 260561.473128451 62991560 62991560 172088.25593756 172088.25593756 41602880 41602880 1693.89284090134 1912495.63842124 31968.2214925461 1880527.4169287 22098 24945526 417190 24528336 0 0 0 0 241.505386590958 1741603834.20156 169601
136192 99.75 1480.28980003458 1423.34759372062 244.630214929581 242.58763384819 231.546942234039 0 13.1084733009338 798 260645.041946237 260645.041946237 63229264 63229264 172143.449101503 172143.449101503 41759872 41759872 1693.46007803923 1907260.94156119 31990.6960391213 1875270.24552206 22196 24960053 418757 24541296 0 0 0 0 242.330905199051 1741603835.03603 170240
136704 100.125 1480.57173816183 1423.5498832325 245.495830059052 243.453248977661 232.37986946106 0 13.118757724762 801 260694.68477631 260694.68477631 63466968 63466968 172176.235790742 172176.235790742 41916864 41916864 1693.96666252578 1903130.22164931 32028.5347658268 1871101.68688348 22222 24961606 420310 24541296 0 0 0 0 243.188771009445 1741603835.90165 170879
137216 100.5 1480.815078176 1423.75327633033 246.367483854294 244.324902772903 233.184983968735 0 13.2399981021881 804 260737.531364998 260737.531364998 63704672 63704672 172204.533891116 172204.533891116 42073856 42073856 1693.30553338012 1906462.06851335 31987.8629744525 1874474.2055389 22404 25316520 421896 24894624 0 0 0 0 244.051331281662 1741603836.7733 171518
137728 100.875 1480.62732830025 1423.97078533945 247.310240983963 245.267659902573 234.062955617905 0 13.2503154277802 807 260704.472923172 260704.472923172 63942376 63942376 172182.700388528 172182.700388528 42230848 42230848 1692.87513481509 1911172.68937743 31948.1303757804 1879224.55900165 22430 25318075 423451 24894624 0 0 0 0 244.986297369003 1741603837.71606 172157
138240 101.25 1480.60233125923 1424.18073136765 248.226172924042 246.183591842651 234.939778089523 0 13.3152439594269 810 260700.071518255 260700.071518255 64180080 64180080 172179.793473369 172179.793473369 42387840 42387840 1692.55846150045 1906144.61751527 31974.813731734 1874169.80378354 22528 25332635 425051 24907584 0 0 0 0 245.893247127533 1741603838.63199 172796
138752 101.625 1480.84781152212 1424.37929041094 249.097002983093 247.054421901703 235.774487733841 0 13.32661485672 813 260743.294955596 260743.294955596 64417784 64417784 172208.34046406 172208.34046406 42544832 42544832 1692.62332060498 1901591.81851353 32006.1183659692 1869585.70014756 22554 25334205 426621 24907584 0 0 0 0 246.755295038223 1741603839.50282 173435
139264 102 1480.55591123925 1424.59618130233 250.057530879974 248.014949798584 236.663357257843 0 13.452339887619 816 260691.898018678 260691.898018678 64655488 64655488 172174.395272054 172174.395272054 42701824 42701824 1691.3324135629 1904151.88868827 31953.9683502994 1872197.92033797 22736 25689114 428202 25260912 0 0 0 0 247.706940412521 1741603840.46335 174074
139776 102.375 1480.12138611576 1424.81453094781 251.042428970337 248.999847888947 237.583252906799 0 13.4617872238159 819 260615.388122415 260615.388122415 64893192 64893192 172123.864184507 172123.864184507 42858816 42858816 1690.89102427703 1908765.05951937 31910.7943883388 1876854.26513103 22762 25690627 429715 25260912 0 0 0 0 248.683562994003 1741603841.44825 174713
140288 102.75 1480.29710799401 1425.00942709301 251.92484998703 249.88226890564 238.423787117004 0 13.5279965400696 822 260646.32871008 260646.32871008 65130896 65130896 172144.298946812 172144.298946812 43015808 43015808 1690.2372961068 1903431.10371363 31930.4490431709 1871500.65467046 22860 25705185 431313 25273872 0 0 0 0 249.556634187698 1741603842.33067 175352
140800 103.125 1480.23735505701 1425.21150002264 252.846952915192 250.804371833801 239.311444759369 0 13.538477897644 825 260635.807589978 260635.807589978 65368600 65368600 172137.350255637 172137.350255637 43172800 43172800 1690.51650936035 1899192.67928936 31965.2572344596 1867227.4220549 22886 25706760 432888 25273872 0 0 0 0 250.470787525177 1741603843.25277 175991
141312 103.5 1479.78445284361 1425.42525930211 253.836009025574 251.793427944183 240.229316234589 0 13.6635398864746 828 260556.061910176 260556.061910176 65606304 65606304 172084.682089499 172084.682089499 43329792 43329792 1689.31571786709 1901791.89002815 31915.6173120713 1869876.27271608 23068 26061679 434479 25627200 0 0 0 0 251.450295448303 1741603844.24183 176630
141824 103.875 1479.97013903601 1425.61406944382 254.716598033905 252.674016952515 241.04586815834 0 13.6741530895233 831 260588.756984752 260588.756984752 65844008 65844008 172106.275605586 172106.275605586 43486784 43486784 1689.01003897909 1906482.99229332 31879.3512831371 1874603.64101018 23094 26063235 436035 25627200 0 0 0 0 252.3221616745 1741603845.12242 177269
142336 104.25 1476.58308702514 1425.91931852888 256.210465908051 254.16788482666 242.487128257751 0 13.7604429721832 834 259992.374902388 259992.374902388 66081712 66081712 171712.394072778 171712.394072778 43643776 43643776 1687.05314916561 1899752.49930776 31873.3686473471 1867879.13066042 23192 26077786 437626 25640160 0 0 0 0 253.806648015976 1741603846.61628 177908
142848 104.625 1475.72136334619 1426.12539213481 257.273689985275 255.231108903885 243.502067565918 0 13.7743434906006 837 259840.645150253 259840.645150253 66319416 66319416 171612.183906996 171612.183906996 43800768 43800768 1685.64017318472 1893687.04760184 31875.91023284 1861811.137369 23218 26079363 439203 25640160 0 0 0 0 254.86221075058 1741603847.67951 178547
143360 105 1475.40347329089 1426.3120018134 258.24368596077 256.201104879379 244.399602174759 0 13.9002282619476 840 259784.672011213 259784.672011213 66557120 66557120 171575.216354729 171575.216354729 43957760 43957760 1684.32959236801 1896094.99666023 31824.2800903299 1864270.7165699 23400 26434270 440782 25993488 0 0 0 0 255.823409795761 1741603848.6495 179186
143872 105.375 1475.27704693501 1426.4893043141 259.180723905563 257.138142824173 245.272628307343 0 13.9110136032104 843 259762.411233067 259762.411233067 66794824 66794824 171560.514186979 171560.514186979 44114752 44114752 1684.0551486428 1900731.75822733 31785.1568446618 1868946.60138266 23426 26435781 442293 25993488 0 0 0 0 256.752448797226 1741603849.58654 179825
144384 105.75 1474.25477230031 1426.69287764787 260.274744987488 258.232163906097 246.326347827911 0 13.9796078205109 846 259582.41214435 259582.41214435 67032528 67032528 171441.633491089 171441.633491089 44271744 44271744 1683.63430803781 1895808.72249862 31807.884083326 1864000.8384153 23524 26450334 443886 26006448 0 0 0 0 257.837618589401 1741603850.68056 180464
144896 106.125 1474.07057878042 1426.86482784712 261.222843885422 259.180262804031 247.235713720322 0 13.9898416996002 849 259549.979895127 259549.979895127 67270232 67270232 171420.213558441 171420.213558441 44428736 44428736 1683.40465285371 1891144.33681333 31831.6906144852 1859312.64619885 23550 26451904 445456 26006448 0 0 0 0 258.777726650238 1741603851.62866 181103
145408 106.5 1472.76895758946 1427.06630741044 262.368546009064 260.325964927673 248.310906648636 0 14.1183068752289 852 259320.794292478 259320.794292478 67507936 67507936 171268.847548063 171268.847548063 44585728 44585728 1682.35927765899 1893791.78946228 31785.8488572295 1862005.94060505 23732 26806824 447048 26359776 0 0 0 0 259.914589881897 1741603852.77436 181742
145920 106.875 1472.59805105018 1427.2303707068 263.315505981445 261.272924900055 249.190017700195 0 14.1282992362976 855 259290.70157543 259290.70157543 67745640 67745640 171248.972763311 171248.972763311 44742720 44742720 1681.64098309655 1897857.22562135 31742.9026927996 1866114.32292855 23758 26808381 448605 26359776 0 0 0 0 260.85360455513 1741603853.72132 182381
146432 107.25 1472.57543964306 1427.38887434427 264.236279010773 262.193697929382 250.068748474121 0 14.2006525993347 858 259286.720225862 259286.720225862 67983344 67983344 171246.343274402 171246.343274402 44899712 44899712 1681.02690432801 1892784.90917146 31761.0750042787 1861023.83416718 23856 26822930 450194 26372736 0 0 0 0 261.764962911606 1741603854.6421 183020
146944 107.625 1472.65415905058 1427.54298718804 265.138975858688 263.096394777298 250.92809844017 0 14.2135136127472 861 259300.580905895 259300.580905895 68221048 68221048 171255.497583458 171255.497583458 45056704 45056704 1680.26218908094 1887588.51477007 31775.1667755283 1855813.34799454 23882 26824511 451775 26372736 0 0 0 0 262.658866643906 1741603855.54479 183659
147456 108 1471.72081723365 1427.72400376144 266.223120927811 264.18053984642 251.940406560898 0 14.3402309417725 864 259136.240844227 259136.240844227 68458752 68458752 171146.958917885 171146.958917885 45213696 45213696 1679.09259990219 1890036.46691528 31727.5125973095 1858308.95431797 24064 27179422 453358 26726064 0 0 0 0 263.725345611572 1741603856.62894 184298
147968 108.375 1471.67607531114 1427.8763331851 267.148473978043 265.105892896652 252.800067901611 0 14.3517398834229 867 259128.362819081 259128.362819081 68696456 68696456 171141.755863145 171141.755863145 45370688 45370688 1678.65335506246 1894336.61517617 31686.2373129239 1862650.37786325 24090 27180933 454869 26726064 0 0 0 0 264.65052986145 1741603857.55429 184937
148480 108.75 1471.82909618377 1428.02269369442 268.03813791275 265.99555683136 253.635142326355 0 14.4295899868011 870 259155.306280939 259155.306280939 68934160 68934160 171159.550717099 171159.550717099 45527680 45527680 1676.59566755749 1887707.86166746 31677.2991606664 1856030.56250679 24188 27195489 456465 26739024 0 0 0 0 265.531425476074 1741603858.44395 185576
148992 109.125 1471.94445860151 1428.16929841794 268.934444904327 266.891863822937 254.495466470718 0 14.4421145915985 873 259175.618953639 259175.618953639 69171864 69171864 171172.966255383 171172.966255383 45684672 45684672 1676.71141773073 1883571.13524701 31707.1600394079 1851863.9752076 24214 27197065 458041 26739024 0 0 0 0 266.417502403259 1741603859.34026 186215
149504 109.5 1487.70441809074 1427.73582146735 267.014570951462 264.971989870071 252.50349855423 0 14.565470457077 876 261950.585924327 261950.585924327 69409568 69409568 173005.697781408 173005.697781408 45841664 45841664 1675.54811487522 1885966.95342932 31659.8930405469 1854307.06038877 24396 27551985 459633 27092352 0 0 0 0 264.490560054779 1741603857.42039 186854
150016 109.875 1487.50654238331 1427.94704206599 267.957377910614 265.914796829224 253.384630918503 0 14.5756747722626 879 261915.744556062 261915.744556062 69647272 69647272 172982.686742105 172982.686742105 45998656 45998656 1675.59349059024 1890742.90625616 31632.059504604 1859110.84675155 24422 27553539 461187 27092352 0 0 0 0 265.4253282547 1741603858.36319 187493
150528 110.25 1487.18627815726 1428.16130548315 268.92239689827 266.879815816879 254.305698156357 0 14.6457843780518 882 261859.353380069 261859.353380069 69884976 69884976 172945.443096641 172945.443096641 46155648 46155648 1674.79678087669 1885600.40038105 31646.3387641432 1853954.0616169 24520 27568095 462783 27105312 0 0 0 0 266.381585121155 1741603859.32821 188132
151040 110.625 1487.00873621931 1428.36705990141 269.862123966217 267.819542884827 255.207644939423 0 14.657858133316 885 261828.092321685 261828.092321685 70122680 70122680 172924.79667892 172924.79667892 46312640 46312640 1674.70982456129 1881298.33545032 31671.886742024 1849626.4487083 24546 27569668 464356 27105312 0 0 0 0 267.312477111816 1741603860.26794 188771
151552 111 1486.58349473414 1428.57941246143 270.846857070923 268.804275989532 256.120193243027 0 14.780054807663 888 261753.217060951 261753.217060951 70360384 70360384 172875.345189113 172875.345189113 46469632 46469632 1673.56302065605 1883658.39841154 31625.0853175437 1852033.313094 24728 27924577 465937 27458640 0 0 0 0 268.288858890533 1741603861.25267 189410
152064 111.375 1485.66306346008 1428.80572553497 271.922077894211 269.87949681282 257.134573459625 0 14.7905631065369 891 261591.150249419 261591.150249419 70598088 70598088 172768.307895352 172768.307895352 46626624 46626624 1673.7104025554 1888477.40492885 31596.135917784 1856881.26901106 24754 27926088 467448 27458640 0 0 0 0 269.355175018311 1741603862.32789 190049
152576 111.75 1485.58949980319 1428.99828319173 272.844172000885 270.801590919495 258.01637339592 0 14.8539531230927 894 261578.19737868 261578.19737868 70835792 70835792 172759.753150446 172759.753150446 46783616 46783616 1673.34347201691 1883880.65849816 31618.1122019697 1852262.54629619 24852 27940645 469045 27471600 0 0 0 0 270.26847577095 1741603863.24999 190688
153088 112.125 1485.66105280614 1429.18399840874 273.739815950394 271.697234869003 258.876899003983 0 14.8662936687469 897 261590.79621943 261590.79621943 71073496 71073496 172768.07407566 172768.07407566 46940608 46940608 1673.56112462205 1879980.83422965 31649.171000285 1848331.66322936 24878 27942219 470619 27471600 0 0 0 0 271.157022714615 1741603864.14563 191327
153600 112.5 1485.2692437907 1429.38574055934 274.720414876938 272.677833795547 259.78963303566 0 14.9886662960052 900 261521.807648908 261521.807648908 71311200 71311200 172722.510460141 172722.510460141 47097600 47097600 1672.91976170632 1882858.80129058 31612.1422854838 1851246.6590051 25060 28297135 472207 27824928 0 0 0 0 272.12814617157 1741603865.12623 191966
154112 112.875 1485.64307808076 1429.55708507857 275.560497999191 273.517916917801 260.562223434448 0 15.0010988712311 903 261587.631283044 261587.631283044 71548904 71548904 172765.983788189 172765.983788189 47254592 47254592 1672.32569931485 1886781.63463697 31573.0318148175 1855208.60282215 25086 28298691 473763 27824928 0 0 0 0 272.960409164429 1741603865.96632 192605
154624 113.25 1486.11733542545 1429.72550349764 276.381618976593 274.339037895203 261.343388795853 0 15.0657155513763 906 261671.13711109 261671.13711109 71786608 71786608 172821.135350453 172821.135350453 47411584 47411584 1672.0052624412 1882296.23165712 31595.4732897038 1850700.75836742 25184 28313246 475358 27837888 0 0 0 0 273.772916555405 1741603866.78744 193244
155136 113.625 1486.29611099313 1429.90403915347 277.256918907166 275.214337825775 262.182800292969 0 15.0767889022827 909 261702.615383342 261702.615383342 72024312 72024312 172841.925227433 172841.925227433 47568576 47568576 1672.13756539378 1878358.44500609 31624.402872287 1846734.0421338 25210 28314818 476930 27837888 0 0 0 0 274.639828681946 1741603867.66274 193883
155648 114 1486.23752801388 1430.09109751972 278.176100969315 276.133519887924 263.034396886826 0 15.190625667572 912 261692.300265934 261692.300265934 72262016 72262016 172835.112591078 172835.112591078 47725568 47725568 1671.54237476285 1881238.25725417 31588.5845737236 1849649.67268045 25392 28669727 478511 28191216 0 0 0 0 275.549670934677 1741603868.58192 194522
156160 114.375 1486.5286882562 1430.2643121477 279.030171871185 276.987590789795 263.832574367523 0 15.2013237476349 915 261743.566898706 261743.566898706 72499720 72499720 172868.971723495 172868.971723495 47882560 47882560 1672.23799642516 1886549.17286046 31570.7137186904 1854978.45914177 25418 28671234 480018 28191216 0 0 0 0 276.396151781082 1741603869.43599 195161
156672 114.75 1486.73517604606 1430.44043779879 279.899731874466 277.857150793076 264.663751125336 0 15.2639734745026 918 261779.924656928 261779.924656928 72737424 72737424 172892.984265054 172892.984265054 48039552 48039552 1672.09452541835 1882317.2247469 31596.0625001105 1850721.16224679 25516 28685791 481615 28204176 0 0 0 0 277.256113290787 1741603870.30555 195800
157184 115.125 1486.57798708084 1430.6285825671 280.837238073349 278.794656991959 265.565384626389 0 15.2779552936554 921 261752.247289678 261752.247289678 72975128 72975128 172874.704702071 172874.704702071 48196544 48196544 1672.22662846354 1878432.57530143 31624.9106028532 1846807.66469858 25542 28687367 483191 28204176 0 0 0 0 278.184858322144 1741603871.24306 196439
157696 115.5 1486.89695141252 1430.79845410485 281.685363054276 279.642781972885 266.346565723419 0 15.3887333869934 924 261808.40958412 261808.40958412 73212832 73212832 172911.797182337 172911.797182337 48353536 48353536 1671.70863835701 1881353.95347772 31591.1990717298 1849762.75440599 25724 29042289 484785 28557504 0 0 0 0 279.025057077408 1741603872.09118 197078
158208 115.875 1487.33473832377 1430.96351838688 282.510715961456 280.468134880066 267.114016294479 0 15.4003484249115 927 261885.493806307 261885.493806307 73450536 73450536 172962.70758439 172962.70758439 48510528 48510528 1672.1765415234 1886353.67502122 31572.8052449208 1854780.8697763 25750 29043840 486336 28557504 0 0 0 0 279.842883348465 1741603872.91653 197717
158720 116.25 1487.55538455941 1431.13697500719 283.376643896103 281.334062814713 267.93839597702 0 15.4640834331512 930 261924.344541711 261924.344541711 73688240 73688240 172988.366616852 172988.366616852 48667520 48667520 1671.6922888704 1881790.35291242 31590.7609824794 1850199.59192994 25848 29058384 487920 28570464 0 0 0 0 280.699259281158 1741603873.78246 198356
159232 116.625 1487.93169467691 1431.30452372851 284.212791919708 282.170210838318 268.741621494293 0 15.4746694564819 933 261990.604112208 261990.604112208 73925944 73925944 173032.127859791 173032.127859791 48824512 48824512 1672.14239702915 1878315.48621962 31624.9505723401 1846690.53564728 25874 29059961 489497 28570464 0 0 0 0 281.528140068054 1741603874.61861 198995
159744 117 1487.91495699897 1431.48594747127 285.123275995255 283.080694913864 269.572875261307 0 15.6040835380554 936 261987.656991469 261987.656991469 74163648 74163648 173030.181429024 173030.181429024 48981504 48981504 1670.31065272142 1879713.61639497 31566.7749274383 1848146.84146754 26056 29414874 491082 28923792 0 0 0 0 282.429783344269 1741603875.52909 199634
160256 117.375 1488.05491813109 1431.66026357236 286.003875017166 283.961293935776 270.39230632782 0 15.6145548820496 939 262012.300932914 262012.300932914 74401352 74401352 173046.457560916 173046.457560916 49138496 49138496 1670.42790631259 1884254.27228682 31538.9830322437 1852715.28925458 26082 29416387 492595 28923792 0 0 0 0 283.302534341812 1741603876.40969 200273
160768 117.75 1487.51374953108 1431.85881762903 287.014736890793 284.972155809402 271.363118886948 0 15.6814303398132 942 261917.013569286 261917.013569286 74639056 74639056 172983.524863988 172983.524863988 49295488 49295488 1670.11487205847 1879939.76039865 31560.3792450495 1848379.3811536 26180 29430941 494189 28936752 0 0 0 0 284.304176330566 1741603877.42055 200912
161280 118.125 1487.92406131588 1432.02046115139 287.843456983566 285.800875902176 272.153405427933 0 15.6928315162659 945 261989.260052614 261989.260052614 74876760 74876760 173031.240173409 173031.240173409 49452480 49452480 1669.9753921836 1875857.18859109 31583.3251562563 1844273.86343483 26206 29432518 495766 28936752 0 0 0 0 285.124744176865 1741603878.24927 201551
161792 118.5 1487.95537392455 1432.19601893538 288.74472784996 286.70214676857 272.976207971573 0 15.8229746818542 948 261994.773483972 261994.773483972 75114464 75114464 173034.881528269 173034.881528269 49609472 49609472 1668.26057251292 1877338.91502233 31527.6261712675 1845811.28885107 26388 29787437 497357 29290080 0 0 0 0 286.016349077225 1741603879.15054 202190
162304 118.875 1488.14351872885 1432.36426917853 289.615650892258 287.573069810867 273.784832239151 0 15.8335726261139 951 262027.901463646 262027.901463646 75352168 75352168 173056.760957244 173056.760957244 49766464 49766464 1668.26495702528 1881694.72803317 31501.0872733443 1850193.64075982 26414 29788988 498908 29290080 0 0 0 0 286.878534078598 1741603880.02147 202829
162816 119.25 1487.13546874084 1432.57305493175 290.718366861343 288.675785779953 274.848070859909 0 15.8964195251465 954 261850.407008572 261850.407008572 75589872 75589872 172939.534450786 172939.534450786 49923456 49923456 1668.02181872396 1877513.56353448 31523.0415333643 1845990.52200112 26512 29803538 500498 29303040 0 0 0 0 287.97284412384 1741603881.12418 203468
163328 119.625 1487.05692308493 1432.74581272961 291.641448020935 289.598866939545 275.735654830933 0 15.9085862636566 957 261836.576922207 261836.576922207 75827576 75827576 172930.400347369 172930.400347369 50080448 50080448 1668.1972211658 1873838.8362005 31551.5858910726 1842287.25030943 26538 29805114 502074 29303040 0 0 0 0 288.887266159058 1741603882.04727 204107
163840 120 1486.83370576209 1432.92241524511 292.592895030975 290.550313949585 276.618467092514 0 16.0297057628632 960 261797.273477387 261797.273477387 76065280 76065280 172904.442322224 172904.442322224 50237440 50237440 1667.54015246231 1876464.8797112 31516.1833612737 1844948.69634992 26720 30160027 503659 29656368 0 0 0 0 289.821225166321 1741603882.99871 204746
164352 120.375 1487.04059841261 1433.08261595923 293.460314035416 291.417732954025 277.421699285507 0 16.0420506000519 963 261833.702522275 261833.702522275 76302984 76302984 172928.50194518 172928.50194518 50394432 50394432 1667.35097868428 1880543.829396 31483.3922925222 1849060.43710348 26746 30161538 505170 29656368 0 0 0 0 290.688871145248 1741603883.86613 205385
164864 120.75 1487.16651333193 1433.24535240335 294.343406915665 292.300825834274 278.264845371246 0 16.1047582626343 966 261855.873248187 261855.873248187 76540688 76540688 172943.144637782 172943.144637782 50551424 50551424 1667.06455213371 1876364.9295775 31504.372987635 1844860.55658986 26844 30176090 506762 29669328 0 0 0 0 291.562099218369 1741603884.74922 206024
165376 121.125 1487.45811905621 1433.40151547339 295.193691968918 293.151110887527 279.081258058548 0 16.1150741577148 969 261907.218320102 261907.218320102 76778392 76778392 172977.055575461 172977.055575461 50708416 50708416 1667.40792542269 1872929.01667562 31535.7073193628 1841393.30935626 26870 30177666 508338 29669328 0 0 0 0 292.40589094162 1741603885.59951 206663
165888 121.5 1486.58077441254 1433.59667055198 296.274827003479 294.232245922089 280.091256856918 0 16.2597591876984 972 261752.738074784 261752.738074784 77016096 77016096 172875.028841907 172875.028841907 50865408 50865408 1666.50496495865 1875235.23704376 31495.7080164616 1843739.5290273 27052 30532583 509927 30022656 0 0 0 0 293.477480649948 1741603886.68064 207302
166400 121.875 1486.16549132938 1433.77233904271 297.265423059464 295.222841978073 280.997392892838 0 16.2709913253784 975 261679.61625997 261679.61625997 77253800 77253800 172826.735418357 172826.735418357 51022400 51022400 1664.24574596269 1876927.67269639 31427.2837438459 1845500.38895255 27078 30534133 511477 30022656 0 0 0 0 294.460218429565 1741603887.67124 207941
166912 122.25 1486.01918868642 1433.93701881382 298.202955961227 296.160374879837 281.893668174744 0 16.3369607925415 978 261653.855724086 261653.855724086 77491504 77491504 172809.721829821 172809.721829821 51179392 51179392 1663.83721688257 1872665.71047397 31445.3952075714 1841220.31526639 27176 30548685 513069 30035616 0 0 0 0 295.386332035065 1741603888.60877 208580
167424 122.625 1501.06303665325 1433.46572393543 296.134160995483 294.091579914093 279.790050983429 0 16.3480222225189 981 264302.731899721 264302.731899721 77729208 77729208 174559.176481679 174559.176481679 51336384 51336384 1664.08571527849 1869177.39647299 31474.6413001742 1837702.75517281 27202 30550262 514646 30035616 0 0 0 0 293.308116197586 1741603886.53998 209219
167936 123 1500.75145391105 1433.68448153969 297.094769001007 295.052187919617 280.682524204254 0 16.4691646099091 984 264247.869333682 264247.869333682 77966912 77966912 174522.942409187 174522.942409187 51493376 51493376 1663.51406148911 1871809.88222147 31441.5246902784 1840368.35753119 27384 30905176 516232 30388944 0 0 0 0 294.260279178619 1741603887.50059 209858
168448 123.375 1500.46135305383 1433.89937726729 298.05153799057 296.00895690918 281.574630260468 0 16.479731798172 987 264196.789234302 264196.789234302 78204616 78204616 174489.206473057 174489.206473057 51650368 51650368 1663.29753427766 1875744.4968594 31409.1095536395 1844335.38730576 27410 30906691 517747 30388944 0 0 0 0 295.206825733185 1741603888.45736 210497
168960 123.75 1500.53682892752 1434.09708212615 298.936326980591 296.8937458992 282.410346031189 0 16.5604000091553 990 264210.07880251 264210.07880251 78442320 78442320 174497.983590363 174497.983590363 51807360 51807360 1662.11010917293 1870654.34086192 31412.2351701482 1839242.10569177 27508 30921238 519334 30401904 0 0 0 0 296.080397367477 1741603889.34214 211136
169472 124.125 1499.84602285602 1434.32541889033 299.973164081573 297.930583000183 283.399300813675 0 16.5767614841461 993 264088.443716272 264088.443716272 78680024 78680024 174417.649496454 174417.649496454 51964352 51964352 1661.04905989674 1865744.36509882 31416.2118743012 1834328.15322452 27534 30922814 520910 30401904 0 0 0 0 297.111350297928 1741603890.37898 211775
169984 124.5 1499.1928194251 1434.54896794859 301.003458023071 298.960876941681 284.348291873932 0 16.7230999469757 996 263973.429591574 263973.429591574 78917728 78917728 174341.688227545 174341.688227545 52121344 52121344 1659.18488909388 1866877.38336412 31358.9786690292 1835518.40469509 27716 31277735 522503 30755232 0 0 0 0 298.132145166397 1741603891.40928 212414
170496 124.875 1498.66958560065 1434.76314377481 302.008633852005 299.966052770615 285.277567148209 0 16.7340686321259 999 263881.300130087 263881.300130087 79155432 79155432 174280.841172309 174280.841172309 52278336 52278336 1657.87397128158 1869520.3691288 31309.3007919894 1838211.06833681 27742 31279292 524060 30755232 0 0 0 0 299.130234003067 1741603892.41445 213053
