# Scalar ASCII output created by CarpetIOScalar
# created on lu-laptop. by ludovicarbone on Mar 10 2025 at 10:14:05+0100
# parameter filename: "./TOV_example.par"
# Build ID: build-sim-lu-laptop.-ludovicarbone-2025.03.04-15.23.52-88213
# Simulation ID: run-TOV_example-lu-laptop.-ludovicarbone-2025.03.10-09.14.02-34288
# Run ID: run-TOV_example-lu-laptop.-ludovicarbone-2025.03.10-09.14.02-34288
#
# CARPET::physical_time_per_hour (carpet-timing)
# 1:iteration 2:time 3:data
# data columns: 3:physical_time_per_hour 4:current_physical_time_per_hour 5:time_total 6:time_evolution 7:time_computing 8:time_communicating 9:time_io 10:evolution_steps_count 11:local_grid_points_per_second 12:total_grid_points_per_second 13:local_grid_point_updates_count 14:total_grid_point_updates_count 15:local_interior_points_per_second 16:total_interior_points_per_second 17:local_interior_point_updates_count 18:total_interior_point_updates_count 19:io_per_second 20:io_bytes_per_second 21:io_bytes_ascii_per_second 22:io_bytes_binary_per_second 23:io_count 24:io_bytes_count 25:io_bytes_ascii_count 26:io_bytes_binary_count 27:comm_per_second 28:comm_bytes_per_second 29:comm_count 30:comm_bytes_count 31:time_levels 32:current_walltime 33:syncs_count
10752 5.25 665.656605971054 641.741135311432 30.4668581485748 28.3930180072784 27.5395271778107 0 2.93291211128235 63 379589.939936543 379589.939936543 10777704 10777704 273457.650680518 273457.650680518 7764288 7764288 629.24213845186 1362291.12451845 14638.9323339183 1347652.19218453 1846 3988084 43060 3945024 0 0 0 0 30.2942531108856 1741598073.4558 13685
11264 5.5 650.198026964588 642.456824744505 32.5261011123657 30.4522609710693 29.5289301872253 0 3.04829812049866 66 370774.702434304 370774.702434304 11290928 11290928 267107.12901507 267107.12901507 8134016 8134016 635.265738109621 1333929.5955611 14797.6211926995 1319131.9743684 1944 4007148 44556 3962592 0 0 0 0 32.3346331119537 1741598075.51505 14324
11776 5.75 635.512379460053 642.150242593286 34.6459829807281 32.5721428394318 31.5716338157654 0 3.08284759521484 69 362400.228262229 362400.228262229 11804152 11804152 261074.134481118 261074.134481118 8503744 8503744 639.484942831407 1303824.9024159 14904.2927596531 1288920.60965625 1970 4008622 46030 3962592 0 0 0 0 34.4441237449646 1741598077.63493 14963
12288 6 630.669090679698 641.54810304247 36.3231799602509 34.2493398189545 33.1640329360962 0 3.22033643722534 72 359638.348216664 359638.348216664 12317376 12317376 259084.468398693 259084.468398693 8873472 8873472 655.240159502833 1367759.07134497 14978.7267380068 1352780.34460696 2152 4652973 47517 4605456 0 0 0 0 36.1142544746399 1741598079.31213 15602
12800 6.25 630.59562521238 641.047019438638 37.7543921470642 35.6805520057678 34.521244764328 0 3.24023175239563 75 359596.454615554 359596.454615554 12830600 12830600 259054.288131692 259054.288131692 9243200 9243200 672.409804640625 1439524.84964084 15075.0937802135 1424449.75586062 2178 4654405 48949 4605456 0 0 0 0 37.5400307178497 1741598080.74334 16241
13312 6.5 630.613081106041 640.603262658896 39.180587053299 37.1067469120026 35.9016604423523 0 3.30706453323364 78 359606.408819519 359606.408819519 13343824 13343824 259061.459167971 259061.459167971 9612928 9612928 681.930480705223 1422519.18186524 15322.0873661138 1407197.09449913 2276 4673469 50445 4623024 0 0 0 0 38.9573521614075 1741598082.16953 16880
13824 6.75 630.303108861064 640.183054425828 40.6267199516296 38.5528798103333 37.305543422699 0 3.327308177948 81 359429.647491234 359429.647491234 13857048 13857048 258934.119814426 258934.119814426 9982656 9982656 691.923473498682 1407554.20835915 15570.3858405413 1391983.82251861 2302 4674944 51920 4623024 0 0 0 0 40.3953878879547 1741598083.61567 17519
14336 7 630.500034168639 639.812864169238 42.0421171188354 39.9682769775391 38.6503915786743 0 3.44448733329773 84 359541.943929073 359541.943929073 14370272 14370272 259015.018481225 259015.018481225 10352384 10352384 708.194095176076 1470424.40225369 15688.769439013 1454735.63281467 2484 5319296 53408 5265888 0 0 0 0 41.802081823349 1741598085.03106 18158
14848 7.25 631.1660677773 639.469303615563 43.425873041153 41.3520328998566 39.9692199230194 0 3.4616334438324 87 359921.748854374 359921.748854374 14883496 14883496 259288.631007962 259288.631007962 10722112 10722112 724.97873357716 1539211.43318913 15804.8835485983 1523406.54964053 2510 5320727 54839 5265888 0 0 0 0 43.1794438362122 1741598086.41482 18797
15360 7.5 629.792796070335 639.093793448849 44.9450831413269 42.8712430000305 41.4438364505768 0 3.52754402160645 90 359138.642189335 359138.642189335 15396720 15396720 258724.478783881 258724.478783881 11091840 11091840 733.453031682786 1522502.26014721 16030.8612781509 1506471.39886906 2608 5339789 56333 5283456 0 0 0 0 44.6902859210968 1741598087.93403 19436
