# Scalar ASCII output created by CarpetIOScalar
# created on lu-laptop. by ludovicarbone on Mar 10 2025 at 14:17:18+0100
# parameter filename: "./TOV_example.par"
# Build ID: build-sim-lu-laptop.-ludovicarbone-2025.03.04-15.23.52-88213
# Simulation ID: run-TOV_example-lu-laptop.-ludovicarbone-2025.03.10-13.17.16-40510
# Run ID: run-TOV_example-lu-laptop.-ludovicarbone-2025.03.10-13.17.16-40510
#
# CARPET::physical_time_per_hour (carpet-timing)
# 1:iteration 2:time 3:data
# data columns: 3:physical_time_per_hour 4:current_physical_time_per_hour 5:time_total 6:time_evolution 7:time_computing 8:time_communicating 9:time_io 10:evolution_steps_count 11:local_grid_points_per_second 12:total_grid_points_per_second 13:local_grid_point_updates_count 14:total_grid_point_updates_count 15:local_interior_points_per_second 16:total_interior_points_per_second 17:local_interior_point_updates_count 18:total_interior_point_updates_count 19:io_per_second 20:io_bytes_per_second 21:io_bytes_ascii_per_second 22:io_bytes_binary_per_second 23:io_count 24:io_bytes_count 25:io_bytes_ascii_count 26:io_bytes_binary_count 27:comm_per_second 28:comm_bytes_per_second 29:comm_count 30:comm_bytes_count 31:time_levels 32:current_walltime 33:syncs_count
12288 14.4 4334.53515906357 4265.69711198944 14.1213090419769 11.9597599506378 11.1984574794769 0 2.97572684288025 72 315040.436894309 315040.436894309 3767808 3767808 136457.58834089 136457.58834089 1632000 1632000 708.212495823588 739659.86769128 16158.1931172736 723501.674574006 2152 2396749 47437 2349312 0 0 0 0 13.9309413433075 1741612650.77199 15602
12800 15 4341.09249579374 4268.12912205133 14.6008141040802 12.4392650127411 11.6197426319122 0 2.98321747779846 75 315517.033842431 315517.033842431 3924800 3924800 136664.023015729 136664.023015729 1700000 1700000 729.267989814068 804419.492249223 16343.1170486391 788076.375200583 2178 2398229 48917 2349312 0 0 0 0 14.4040212631226 1741612651.2515 16241
13312 15.6 4358.33356211835 4270.98208051409 15.047208070755 12.8856589794159 12.0315337181091 0 3.03997373580933 78 316770.140085224 316770.140085224 4081792 4081792 137206.797325948 137206.797325948 1768000 1768000 741.459368130445 797195.492242298 16633.7588659031 780561.733376395 2276 2411779 50371 2361408 0 0 0 0 14.8417053222656 1741612651.69789 16880
13824 16.2 4371.45168258274 4273.93158703058 15.5026550292969 13.3411059379578 12.4571161270142 0 3.04802560806274 81 317723.584514828 317723.584514828 4238784 4238784 137619.775192419 137619.775192419 1836000 1836000 754.546263808217 792327.426253312 16961.2018291024 775366.224424209 2302 2413272 51864 2361408 0 0 0 0 15.2902851104736 1741612652.15334 17519
14336 16.8 4376.97096323968 4277.39910349033 15.9793241024017 13.8177750110626 12.875156879425 0 3.15927815437317 84 318124.734009687 318124.734009687 4395776 4395776 137793.530324212 137793.530324212 1904000 1904000 773.79851904262 807037.385568972 17121.1781396995 789916.207429273 2484 2740012 53356 2686656 0 0 0 0 15.7584292888641 1741612652.63001 18158
14848 17.4 4389.45112047023 4280.5067746054 16.4321260452271 14.2705769538879 13.267201423645 0 3.16696548461914 87 319031.810326325 319031.810326325 4552768 4552768 138186.424162952 138186.424162952 1972000 1972000 791.804007877869 866147.958566459 17263.2863441433 848884.672222316 2510 2741498 54842 2686656 0 0 0 0 16.2044534683228 1741612653.08281 18797
15360 18 4397.92059739936 4283.96337866321 16.8957850933075 14.7342360019684 13.6981794834137 0 3.22361350059509 90 319647.384456908 319647.384456908 4709760 4709760 138453.055844054 138453.055844054 2040000 2040000 803.100917778691 859201.33224036 17551.5704082918 841649.761832068 2608 2755075 56323 2698752 0 0 0 0 16.6593987941742 1741612653.54647 19436
15872 18.6 4411.27731251828 4287.44920684976 17.3408260345459 15.1792769432068 14.1116373538971 0 3.23416590690613 93 320618.170299477 320618.170299477 4866752 4866752 138873.545023724 138873.545023724 2108000 2108000 814.44606063452 853563.626219018 17826.768793341 835736.857425677 2634 2756525 57773 2698752 0 0 0 0 17.0986015796661 1741612653.99151 20075
16384 19.2 4377.66925066824 4291.12320034499 17.9507730007172 15.7892239093781 14.6612710952759 0 3.3386390209198 96 318175.486574494 318175.486574494 5023744 5023744 137815.513446963 137815.513446963 2176000 2176000 831.128869534196 865915.899087429 17952.8699777657 847963.029109663 2816 3083265 59265 3024000 0 0 0 0 17.6962265968323 1741612654.60145 20714
16896 19.8 4381.40043233082 4293.51341416133 18.4303200244904 16.2687709331512 15.0860710144043 0 3.34648823738098 99 318446.674385408 318446.674385408 5180736 5180736 137932.976573378 137932.976573378 2244000 2244000 848.62101818398 922344.894383515 18106.0082001614 904238.886183353 2842 3084758 60758 3024000 0 0 0 0 18.1718747615814 1741612655.081 21353
