# Scalar ASCII output created by CarpetIOScalar
# created on lu-laptop. by ludovicarbone on Mar 10 2025 at 13:59:27+0100
# parameter filename: "./TOV_example.par"
# Build ID: build-sim-lu-laptop.-ludovicarbone-2025.03.04-15.23.52-88213
# Simulation ID: run-TOV_example-lu-laptop.-ludovicarbone-2025.03.10-12.59.24-40343
# Run ID: run-TOV_example-lu-laptop.-ludovicarbone-2025.03.10-12.59.24-40343
#
# CARPET::physical_time_per_hour (carpet-timing)
# 1:iteration 2:time 3:data
# data columns: 3:physical_time_per_hour 4:current_physical_time_per_hour 5:time_total 6:time_evolution 7:time_computing 8:time_communicating 9:time_io 10:evolution_steps_count 11:local_grid_points_per_second 12:total_grid_points_per_second 13:local_grid_point_updates_count 14:total_grid_point_updates_count 15:local_interior_points_per_second 16:total_interior_points_per_second 17:local_interior_point_updates_count 18:total_interior_point_updates_count 19:io_per_second 20:io_bytes_per_second 21:io_bytes_ascii_per_second 22:io_bytes_binary_per_second 23:io_count 24:io_bytes_count 25:io_bytes_ascii_count 26:io_bytes_binary_count 27:comm_per_second 28:comm_bytes_per_second 29:comm_count 30:comm_bytes_count 31:time_levels 32:current_walltime 33:syncs_count
218112 213 2398.12729804787 2403.10063401428 321.925533056259 319.749498128891 300.03401684761 0 21.9210231304169 1278 318855.005548445 318855.005548445 101953728 101953728 156549.750016565 156549.750016565 50056704 50056704 1618.7092598913 2174606.75387996 29714.4790612086 2144892.27481875 35476 47614288 650704 46963584 0 0 0 0 318.392039775848 1741611887.51652 272480
218624 213.5 2397.3947110767 2403.086231759 322.774055957794 320.598021030426 300.844639062881 0 21.9321110248566 1281 318757.600784758 318757.600784758 102193056 102193056 156501.926739087 156501.926739087 50174208 50174208 1618.73889169552 2171310.99418544 29731.7527011516 2141579.24148429 35502 47615799 652215 46963584 0 0 0 0 319.233427762985 1741611888.36504 273119
219136 214 2397.62940963959 2403.07393682281 323.493414878845 321.317379951477 301.493141651154 0 22.060882806778 1284 318788.80630568 318788.80630568 102432384 102432384 156517.247861272 156517.247861272 50291712 50291712 1618.25262948043 2169572.23694481 29706.4492443384 2139865.78770047 35684 48042429 653757 47388672 0 0 0 0 319.943672895432 1741611889.0844 273758
219648 214.5 2398.06316990879 2403.06249170571 324.18590092659 322.009865999222 302.117999076843 0 22.0705199241638 1287 318846.479071073 318846.479071073 102671712 102671712 156545.563731646 156545.563731646 50409216 50409216 1618.00610874159 2177085.85651297 29683.1572144915 2147402.69929848 35710 48043932 655260 47388672 0 0 0 0 320.628299713135 1741611889.77689 274397
220160 215 2398.74106543403 2403.05318146825 324.845293045044 322.669258117676 302.735053777695 0 22.1427042484283 1290 318936.612060108 318936.612060108 102911040 102911040 156589.816751533 156589.816751533 50526720 50526720 1617.71202778522 2173221.75572099 29696.5126455964 2143525.2430754 35808 48059302 656806 47402496 0 0 0 0 321.279039859772 1741611890.43628 275036
220672 215.5 2399.40206819936 2403.04505651437 325.506588935852 323.330554008484 303.353909730911 0 22.1552822589874 1293 319024.498987786 319024.498987786 103150368 103150368 156632.967012054 156632.967012054 50644224 50644224 1617.41158568345 2169516.04613499 29707.3321882087 2139808.71394678 35834 48060807 658311 47402496 0 0 0 0 321.93346619606 1741611891.09757 275675
221184 216 2399.20084339942 2403.03609979689 326.283957004547 324.107922077179 304.050400257111 0 22.3103926181793 1296 318997.744138386 318997.744138386 103389696 103389696 156619.831057114 156619.831057114 50761728 50761728 1616.20564843468 2166823.57875802 29669.1621360157 2137154.41662201 36016 48487444 659860 47827584 0 0 0 0 322.701458692551 1741611891.87494 276314
221696 216.5 2399.40093727498 2403.0270901435 327.007115840912 324.831080913544 304.689143657684 0 22.3208541870117 1299 319024.348620081 319024.348620081 103629024 103629024 156632.89318531 156632.89318531 50879232 50879232 1614.75243826513 2172632.06540065 29624.4656356761 2143007.59976498 36042 48488957 661373 47827584 0 0 0 0 323.417950630188 1741611892.5981 276953
222208 217 2400.07918482861 2403.02057562783 327.66529583931 325.489260911942 305.306019306183 0 22.3890736103058 1302 319114.528414812 319114.528414812 103868352 103868352 156677.169185612 156677.169185612 50996736 50996736 1614.54240017629 2168919.41598158 29638.7496714468 2139280.66631013 36140 48504318 662910 47841408 0 0 0 0 324.067310571671 1741611893.25628 277592
222720 217.5 2399.28888460393 2403.011384233 328.522730827332 326.346695899963 306.125321865082 0 22.4000999927521 1305 319009.450096938 319009.450096938 104107680 104107680 156625.578386944 156625.578386944 51114240 51114240 1614.56175850296 2165679.70347619 29655.4838606332 2136024.21961556 36166 48505830 664422 47841408 0 0 0 0 324.917302846909 1741611894.11372 278231
223232 218 2399.55873117303 2403.00350514834 329.236168861389 327.060133934021 306.775253534317 0 22.5106196403503 1308 319045.328896766 319045.328896766 104347008 104347008 156643.193970975 156643.193970975 51231744 51231744 1614.62698522747 2164703.18738065 29640.7777824424 2135062.40959821 36348 48932464 665968 48266496 0 0 0 0 325.622394323349 1741611894.82715 278870
223744 218.5 2400.17960799084 2402.99689641245 329.901509046555 327.725474119186 307.383814096451 0 22.5252056121826 1311 319127.880678462 319127.880678462 104586336 104586336 156683.724809642 156683.724809642 51349248 51349248 1615.17420324732 2173124.7407175 29632.8732349634 2143491.86748254 36374 48933977 667481 48266496 0 0 0 0 326.278711795807 1741611895.49249 279509
224256 219 2400.88630368907 2402.99233106762 330.554766893387 328.378731966019 307.995311260223 0 22.5847601890564 1314 319221.842938499 319221.842938499 104825664 104825664 156729.857904823 156729.857904823 51466752 51466752 1614.93258491766 2169400.83997662 29647.0806244456 2139753.75935217 36472 48949348 669028 48280320 0 0 0 0 326.92368555069 1741611896.14575 280148
224768 219.5 2401.58291398659 2402.98884887177 331.209022045135 329.032987117767 308.616879463196 0 22.5951864719391 1317 319314.464243657 319314.464243657 105064992 105064992 156775.332625045 156775.332625045 51584256 51584256 1615.34037188547 2166711.05108603 29670.7139470633 2137040.33713897 36498 48950862 670542 48280320 0 0 0 0 327.570685148239 1741611896.80001 280787
225280 220 2423.49106830651 2402.84867466991 328.977321863174 326.801286935806 306.320134401321 0 22.7081704139709 1320 322227.372442034 322227.372442034 105304320 105304320 158205.496939049 158205.496939049 51701760 51701760 1615.29316300263 2165593.15151586 29654.254356646 2135938.89715922 36680 49377499 672091 48705408 0 0 0 0 325.330141305923 1741611894.56831 281426
225792 220.5 2422.39190214829 2402.9021516958 329.868675947189 327.692641019821 307.153203725815 0 22.7191183567047 1323 322081.227309636 322081.227309636 105543648 105543648 158133.74337224 158133.74337224 51819264 51819264 1615.72692138289 2173795.53102736 29644.2879741839 2144151.24305317 36706 49379009 673601 48705408 0 0 0 0 326.213929653168 1741611895.45966 282065
226304 221 2420.25250456273 2402.95850000452 330.902065992355 328.726031064987 308.143880367279 0 22.7863161563873 1326 321796.77300666 321796.77300666 105782976 105782976 157994.083497855 157994.083497855 51936768 51936768 1615.41875989847 2170011.38902673 29656.5820807931 2140354.80694594 36804 49394369 675137 48719232 0 0 0 0 327.237523078918 1741611896.49305 282704
226816 221.5 2418.63116808752 2403.00512216485 331.866651058197 329.690616130829 309.072076797485 0 22.7979252338409 1329 321581.200108916 321581.200108916 106022304 106022304 157888.242652753 157888.242652753 52054272 52054272 1615.55989503487 2166991.90934825 29674.868776377 2137317.04057187 36830 49395873 676641 48719232 0 0 0 0 328.195552110672 1741611897.45764 283343
227328 222 2418.92577731179 2403.03862765993 332.570628881454 330.394593954086 309.706586360931 0 22.9259564876556 1332 321620.371351375 321620.371351375 106261632 106261632 157907.474742913 157907.474742913 52171776 52171776 1615.19993530677 2165464.04493248 29652.761509319 2135811.28342316 37012 49822510 678190 49144320 0 0 0 0 328.890397310257 1741611898.16161 283982
227840 222.5 2417.31913006358 2403.07984506515 333.534848928452 331.358814001083 310.600984811783 0 22.9387862682343 1335 321406.751533254 321406.751533254 106500960 106500960 157802.592810551 157802.592810551 52289280 52289280 1614.81727682703 2172499.35495115 29628.0206660045 2142871.33428514 37038 49824019 679699 49144320 0 0 0 0 329.847796916962 1741611899.12583 284621
228352 223 2416.74775153309 2403.11405774604 334.357992887497 332.181957960129 311.379514217377 0 23.0063459873199 1338 321330.781043839 321330.781043839 106740288 106740288 157765.29322008 157765.29322008 52406784 52406784 1614.38015686553 2168574.54818349 29638.1675121766 2138936.38067132 37136 49839391 681247 49158144 0 0 0 0 330.66210103035 1741611899.94898 285260
228864 223.5 2417.15606842292 2403.14270742764 335.046555995941 332.870521068573 312.032999992371 0 23.0162732601166 1341 321385.070857511 321385.070857511 106979616 106979616 157791.948146648 157791.948146648 52524288 52524288 1614.61357793793 2165709.59274035 29657.9546374365 2136051.63810291 37162 49840895 682751 49158144 0 0 0 0 331.342371940613 1741611900.63754 285899
229376 224 2414.06571194698 2403.18090595198 336.218308925629 334.04227399826 313.135970592499 0 23.1401290893555 1344 320974.177060471 320974.177060471 107218944 107218944 157590.209675899 157590.209675899 52641792 52641792 1614.30785140681 2164264.43798799 29637.0320080669 2134627.40597992 37344 50267531 684299 49583232 0 0 0 0 332.493608474731 1741611901.80929 286538
229888 224.5 2412.33451889282 2403.207609097 337.204196929932 335.028162002563 314.054963827133 0 23.1528582572937 1347 320743.997631989 320743.997631989 107458272 107458272 157477.197393323 157477.197393323 52759296 52759296 1614.13554540098 2171511.59076294 29616.3590800388 2141895.2316829 37370 50269044 685812 49583232 0 0 0 0 333.481953382492 1741611902.79518 287177
230400 225 2412.20082572112 2403.22789911616 337.968971967697 335.792937040329 314.778069257736 0 23.2190518379211 1350 320726.221787879 320726.221787879 107697600 107697600 157468.469903074 157468.469903074 52876800 52876800 1613.90871533103 2167900.1731315 29629.9807124307 2138270.19241907 37468 50284409 687353 49597056 0 0 0 0 334.238570451736 1741611903.55996 287816
230912 225.5 2412.74238316497 2403.24617970985 338.639639854431 336.463604927063 315.413370847702 0 23.2291519641876 1353 320798.227265615 320798.227265615 107936928 107936928 157503.822773009 157503.822773009 52994304 52994304 1614.12063164938 2165035.67514142 29649.4025708772 2135386.27257054 37494 50285917 688861 49597056 0 0 0 0 334.901848554611 1741611904.23062 288455
231424 226 2412.59580750519 2403.26778699758 339.406165838242 337.230130910873 316.117466211319 0 23.3401257991791 1356 320778.73856589 320778.73856589 108176256 108176256 157494.254313939 157494.254313939 53111808 53111808 1614.25930181778 2164195.76049382 29636.7341696529 2134559.02632417 37676 50712554 690410 50022144 0 0 0 0 335.659948348999 1741611904.99715 289094
231936 226.5 2412.7467100069 2403.28724036911 340.131111860275 337.955076932907 316.782953023911 0 23.3510639667511 1359 320798.802562517 320798.802562517 108415584 108415584 157504.10522925 157504.10522925 53229312 53229312 1614.60268726994 2172070.58404165 29625.6764761541 2142444.9075655 37702 50714065 691921 50022144 0 0 0 0 336.3774933815 1741611905.7221 289733
232448 227 2411.93260568798 2403.3099684054 340.991472005844 338.815437078476 317.600252628326 0 23.4219493865967 1362 320690.559252274 320690.559252274 108654912 108654912 157450.960499311 157450.960499311 53346816 53346816 1614.28095690867 2168359.93803511 29637.4031986685 2138722.53483644 37800 50729431 693463 50035968 0 0 0 0 337.228969335556 1741611906.58246 290372
232960 227.5 2411.89301061635 2403.3286758689 341.743335962296 339.567301034927 318.313920736313 0 23.4326503276825 1365 320685.29469155 320685.29469155 108894240 108894240 157448.375733035 157448.375733035 53464320 53464320 1614.2955184838 2165257.88248188 29653.2368946848 2135604.6455872 37826 50730943 694975 50035968 0 0 0 0 337.972704410553 1741611907.33432 291011
233472 228 2411.5596776472 2403.34816802247 342.536676883698 340.360641956329 319.03143954277 0 23.564218044281 1368 320640.974739972 320640.974739972 109133568 109133568 157426.615756809 157426.615756809 53581824 53581824 1613.51274398594 2163191.2608458 29623.5255956167 2133567.73525019 38008 51157573 696517 50461056 0 0 0 0 338.756797790527 1741611908.12766 291650
233984 228.5 2411.04889244189 2403.36632270901 343.355345964432 341.179311037064 319.782967090607 0 23.5752198696136 1371 320573.060739074 320573.060739074 109372896 109372896 157393.271698607 157393.271698607 53699328 53699328 1613.32889665323 2170288.38174696 29602.6126058429 2140685.76914112 38034 51159077 698021 50461056 0 0 0 0 339.56896853447 1741611908.94633 292289
234496 229 2411.51763991395 2403.38207444176 344.035445928574 341.859411001205 320.42220044136 0 23.6453766822815 1374 320635.385402959 320635.385402959 109612224 109612224 157423.871533583 157423.871533583 53816832 53816832 1613.16241008155 2166817.81535312 29617.3179743002 2137200.49737882 38132 51174450 699570 50474880 0 0 0 0 340.240134954453 1741611909.62643 292928
235008 229.5 2410.68078352172 2403.39949116917 344.900797843933 342.724762916565 321.245256185532 0 23.6582436561584 1377 320524.116977048 320524.116977048 109851552 109851552 157369.241548298 157369.241548298 53934336 53934336 1612.89902175836 2163372.27610362 29627.8567669611 2133744.41933666 38158 51175960 701080 50474880 0 0 0 0 341.09729886055 1741611910.49178 293567
235520 230 2410.62123935917 2403.41502153193 345.655958890915 343.479923963547 321.936513900757 0 23.7698318958282 1380 320516.199985196 320516.199985196 110090880 110090880 157365.354505367 157365.354505367 54051840 54051840 1612.93824606244 2162417.75561285 29613.7198948566 2132804.03571799 38340 51602597 702629 50899968 0 0 0 0 341.844995498657 1741611911.24694 294206
236032 230.5 2410.14140136103 2403.43065503954 346.471186876297 344.295151948929 322.694013595581 0 23.7801485061646 1383 320452.400724963 320452.400724963 110330208 110330208 157334.030680848 157334.030680848 54169344 54169344 1613.39615719219 2170312.39965991 29605.1171301724 2140707.28252973 38366 51604111 704143 50899968 0 0 0 0 342.65208697319 1741611912.06217 294845
236544 231 2410.65915509029 2403.44427845865 347.143923997879 344.967889070511 323.321611642838 0 23.8512735366821 1386 320521.241260806 320521.241260806 110569536 110569536 157367.829644294 157367.829644294 54286848 54286848 1612.94165853166 2166482.92704791 29614.2956017743 2136868.63144614 38464 51619482 705690 50913792 0 0 0 0 343.316408872604 1741611912.73491 295484
237056 231.5 2410.13922076744 2403.45984782772 347.965188026428 345.78915309906 324.106149673462 0 23.86496925354 1389 320452.110793238 320452.110793238 110808864 110808864 157333.888331698 157333.888331698 54404352 54404352 1613.05746822839 2163573.03409851 29631.5379329655 2133941.49616554 38490 51620989 707197 50913792 0 0 0 0 344.129785776138 1741611913.55617 296123
237568 232 2407.85079783844 2403.47316221632 349.041380882263 346.865345954895 325.09623169899 0 24.003515958786 1392 320147.842080599 320147.842080599 111048192 111048192 157184.500082893 157184.500082893 54521856 54521856 1611.59989877853 2160620.1992736 29589.8344410792 2131030.36483252 38672 52047622 708742 51338880 0 0 0 0 345.196483612061 1741611914.63237 296762
238080 232.5 2407.47586310709 2403.48193096042 349.843071937561 347.667037010193 325.832042217255 0 24.0137417316437 1395 320097.990758719 320097.990758719 111287520 111287520 157160.024343631 157160.024343631 54639360 54639360 1611.50939592049 2167708.49090165 29571.1182848405 2138137.37261681 38698 52049130 710250 51338880 0 0 0 0 345.991138696671 1741611915.43406 297401
238592 233 2407.09449639689 2403.49006433364 350.645943880081 348.469908952713 326.596177339554 0 24.0790646076202 1398 320047.28424093 320047.28424093 111526848 111526848 157135.128724789 157135.128724789 54756864 54756864 1611.49173463661 2164497.31070273 29588.2705888586 2134909.04011387 38796 52064503 711799 51352704 0 0 0 0 346.785647153854 1741611916.23693 298040
239104 233.5 2407.32552057709 2403.49709699993 351.360219955444 349.184185028076 327.273886442184 0 24.089209318161 1401 320078.00121593 320078.00121593 111766176 111766176 157150.209983272 157150.209983272 54874368 54874368 1611.61930181819 2161632.2787915 29605.6682768854 2132026.61051461 38822 52066010 713306 51352704 0 0 0 0 347.492556095123 1741611916.95121 298679
239616 234 2406.03280814235 2403.50505938453 352.295948982239 350.119914054871 328.138123273849 0 24.2177453041077 1404 319906.122170607 319906.122170607 112005504 112005504 157065.821715533 157065.821715533 54991872 54991872 1611.15493049044 2160020.30273275 29582.2152467896 2130438.08748596 39004 52492641 714849 51777792 0 0 0 0 348.418785333633 1741611917.88693 299318
240128 234.5 2404.80544648064 2403.50834633106 353.223144054413 351.047109127045 328.995811223984 0 24.2298414707184 1407 319742.932164066 319742.932164066 112244832 112244832 156985.699546256 156985.699546256 55109376 55109376 1610.82527214816 2166723.81427264 29559.4651302488 2137164.34914239 39030 52494156 716364 51777792 0 0 0 0 349.339093446732 1741611918.81413 299957
240640 235 2403.09956953116 2403.50785135703 354.221372842789 352.045337915421 329.955064296722 0 24.2975497245789 1410 319516.118764863 319516.118764863 112484160 112484160 156874.339898994 156874.339898994 55226880 55226880 1610.79300239658 2163521.40665873 29576.0683433799 2133945.33831535 39128 52509527 717911 51791616 0 0 0 0 350.326996326447 1741611919.81236 300596
241152 235.5 2403.44489717622 2403.50725137325 354.919715881348 352.743680953979 330.615032911301 0 24.308541059494 1413 319562.033528551 319562.033528551 112723488 112723488 156896.882887664 156896.882887664 55344384 55344384 1610.8006859521 2160522.89448557 29591.3343484607 2130931.56013711 39154 52511040 719424 51791616 0 0 0 0 351.018114089966 1741611920.5107 301235
241664 236 2403.22967656683 2403.50689734995 355.700297832489 353.524262905121 331.327574253082 0 24.4313526153564 1416 319533.417796326 319533.417796326 112962816 112962816 156882.833286283 156882.833286283 55461888 55461888 1610.57092663895 2159234.43387614 29572.4028400746 2129662.03103607 39336 52937671 720967 52216704 0 0 0 0 351.789889097214 1741611921.29128 301874
242176 236.5 2403.22414126795 2403.50584926125 356.450105905533 354.274070978165 332.011667966843 0 24.4410328865051 1419 319532.681822986 319532.681822986 113202144 113202144 156882.471941972 156882.471941972 55579392 55579392 1610.49573212245 2166217.21620712 29554.3030128181 2136662.91319431 39362 52939180 722476 52216704 0 0 0 0 352.532340526581 1741611922.04109 302513
242688 237 2403.60789333462 2403.50591366706 357.142417907715 354.966382980347 332.664858818054 0 24.5046889781952 1422 319583.705497771 319583.705497771 113441472 113441472 156907.523276884 156907.523276884 55696896 55696896 1610.45469671243 2163030.30077719 29570.5138469358 2133459.78693025 39460 52954551 724023 52230528 0 0 0 0 353.215468645096 1741611922.7334 303152
243200 237.5 2404.38837089442 2403.50682008329 357.775825023651 355.599790096283 333.262943029404 0 24.5156497955322 1425 319687.477794122 319687.477794122 113680800 113680800 156958.472851988 156958.472851988 55814400 55814400 1610.66332425806 2160327.17052313 29589.2176272955 2130737.95289584 39486 52956062 725534 52230528 0 0 0 0 353.842640161514 1741611923.36681 303791
243712 238 2404.42825006508 2403.5089560408 358.518545866013 356.342510938644 333.942817926407 0 24.6278638839722 1428 319692.780128653 319692.780128653 113920128 113920128 156961.076164248 156961.076164248 55931904 55931904 1610.77629510229 2159506.61280194 29576.7841256328 2129929.82867631 39668 53382696 727080 52655616 0 0 0 0 354.576912164688 1741611924.10953 304430
244224 238.5 2403.99052278202 2403.50931138636 359.332185029984 357.156150102615 334.697493076324 0 24.637528181076 1431 319634.579909097 319634.579909097 114159456 114159456 156932.50132721 156932.50132721 56049408 56049408 1611.1425332479 2167024.86478913 29567.0025576193 2137457.86223152 39694 53384206 728590 52655616 0 0 0 0 355.382391452789 1741611924.92317 305069
244736 239 2403.99498950939 2403.51007992657 360.080275058746 357.904240131378 335.405639886856 0 24.7029144763947 1434 319635.173805169 319635.173805169 114398784 114398784 156932.792915173 156932.792915173 56166912 56166912 1611.04712280756 2163789.76337707 29581.9166084992 2134207.84676857 39792 53399571 730131 52669440 0 0 0 0 356.115780591965 1741611925.67126 305708
245248 239.5 2424.03702850616 2403.36034149994 357.863670825958 355.68763589859 333.153403520584 0 24.7132623195648 1437 322299.963310179 322299.963310179 114638112 114638112 158241.137220882 158241.137220882 56284416 56284416 1611.23307603156 2161080.10245547 29600.1249586209 2131479.97749685 39818 53401082 731642 52669440 0 0 0 0 353.896450519562 1741611923.45466 306347
245760 240 2423.9876669157 2403.403519674 358.613492012024 356.437457084656 333.830864429474 0 24.8400473594666 1440 322293.400193112 322293.400193112 114877440 114877440 158237.914896257 158237.914896257 56401920 56401920 1610.72508825122 2159434.94376206 29576.5248280658 2129858.41893399 40000 53827721 733193 53094528 0 0 0 0 354.631496191025 1741611924.20448 306986
246272 240.5 2423.63048065785 2403.44771173374 359.408710002899 357.232675075531 334.561394691467 0 24.8501529693604 1443 322245.908708268 322245.908708268 115116768 115116768 158214.597777345 158214.597777345 56519424 56519424 1610.71727461785 2166391.67351952 29560.0949556942 2136831.57856382 40026 53829230 734702 53094528 0 0 0 0 355.425662994385 1741611924.9997 307625
246784 241 2423.68703825529 2403.48881833765 360.143043994904 357.967009067535 335.252910852432 0 24.9170053005219 1446 322253.428606424 322253.428606424 115356096 115356096 158218.289857305 158218.289857305 56636928 56636928 1610.43734762522 2162935.35642593 29571.4368335002 2133363.91959243 40124 53844598 736246 53108352 0 0 0 0 356.151487588882 1741611925.73403 308264
247296 241.5 2424.37241416631 2403.52550589823 360.784306049347 358.608271121979 335.860125541687 0 24.9274747371674 1449 322344.556187553 322344.556187553 115595424 115595424 158263.031196777 158263.031196777 56754432 56754432 1610.72497399311 2160387.61970335 29591.3039055921 2130796.31579776 40150 53846108 737756 53108352 0 0 0 0 356.785129547119 1741611926.37529 308903
247808 242 2423.70383078368 2403.57276748276 361.625893831253 359.449858903885 336.63249373436 0 25.0524020195007 1452 322255.661340998 322255.661340998 115834752 115834752 158219.386073559 158219.386073559 56871936 56871936 1610.42514599697 2159029.73548235 29571.5667790182 2129458.16870333 40332 54272743 739303 53533440 0 0 0 0 357.616385221481 1741611927.21688 309542
248320 242.5 2423.49255320702 2403.61475251308 362.399960041046 360.223925113678 337.340553998947 0 25.0621490478516 1455 322227.569874405 322227.569874405 116074080 116074080 158205.593873354 158205.593873354 56989440 56989440 1610.33345851081 2165814.98016439 29553.6533769324 2136261.32678746 40358 54274252 740812 53533440 0 0 0 0 358.383854150772 1741611927.99095 310181
248832 243 2423.6262530385 2403.65433691317 363.122776985168 360.9467420578 338.019486904144 0 25.1309735774994 1458 322245.346603999 322245.346603999 116313408 116313408 158214.321798353 158214.321798353 57106944 57106944 1609.98816766854 2162297.16602093 29563.8140500555 2132733.35197088 40456 54289621 742357 53547264 0 0 0 0 359.098473310471 1741611928.71376 310820
249344 243.5 2420.10568209007 2403.71126084815 364.391621828079 362.215586900711 339.252810955048 0 25.1414310932159 1461 321777.251490696 321777.251490696 116552736 116552736 157984.49892684 157984.49892684 57224448 57224448 1610.17958265575 2159645.27018428 29581.7492623636 2130063.52092192 40482 54291131 743867 53547264 0 0 0 0 360.360081195831 1741611929.98261 311459
249856 244 2420.52151217334 2403.74256647003 365.073036909103 362.897001981735 339.869469642639 0 25.2591049671173 1464 321832.540258567 321832.540258567 116792064 116792064 158011.644314675 158011.644314675 57341952 57341952 1610.1688927979 2158683.15087258 29567.4017936169 2129115.74907896 40664 54717765 745413 53972352 0 0 0 0 361.032618045807 1741611930.66402 312098
250368 244.5 2420.41689393289 2403.77714914769 365.832396030426 363.656361103058 340.565492630005 0 25.2696971893311 1467 321818.630217317 321818.630217317 117031392 117031392 158004.814835939 158004.814835939 57459456 57459456 1610.24876516217 2165641.63533739 29552.7310239194 2136088.90431347 40690 54719275 746923 53972352 0 0 0 0 361.783957481384 1741611931.42338 312737
250880 245 2419.65828470955 2403.8142829299 366.690315961838 364.51428103447 341.382473707199 0 25.34117436409 1470 321717.765534982 321717.765534982 117270720 117270720 157955.29282584 157955.29282584 57576960 57576960 1610.09380373119 2162404.61946017 29566.289866646 2132838.32959353 40788 54734643 748467 53986176 0 0 0 0 362.632848024368 1741611932.2813 313376
251392 245.5 2419.75848935683 2403.84561603868 367.419096946716 365.243062019348 342.069488763809 0 25.353285074234 1473 321731.088744884 321731.088744884 117510048 117510048 157961.834185214 157961.834185214 57694464 57694464 1609.88681582533 2159241.61845262 29576.5123701418 2129665.10608247 40814 54736146 749970 53986176 0 0 0 0 363.354806423187 1741611933.01008 314015
251904 246 2419.02580180331 2403.88077394616 368.273824930191 366.097790002823 342.861487388611 0 25.4637496471405 1476 321633.670607769 321633.670607769 117749376 117749376 157914.00434172 157914.00434172 57811968 57811968 1610.00537369125 2158460.82282871 29564.8127123563 2128896.01011635 40996 55162784 751520 54411264 0 0 0 0 364.200993537903 1741611933.86481 314654
252416 246.5 2419.29386681823 2403.909727097 368.97727894783 366.801244020462 343.506720304489 0 25.4741497039795 1479 321669.312532152 321669.312532152 117988704 117988704 157931.503625894 157931.503625894 57929472 57929472 1610.40833749925 2165797.64788245 29556.1636688645 2136241.48421358 41022 55164292 753028 54411264 0 0 0 0 364.89697933197 1741611934.56826 315293
252928 247 2419.00978603266 2403.94160095909 369.764461040497 367.588426113129 344.254630327225 0 25.5359787940979 1482 321631.541150902 321631.541150902 118228032 118228032 157912.958832212 157912.958832212 58046976 58046976 1610.35956928664 2162727.24896195 29571.2664062301 2133155.98255572 41120 55179652 754564 54425088 0 0 0 0 365.675881385803 1741611935.35545 315932
253440 247.5 2419.02984462859 2403.97195691484 370.505512952805 368.329478025436 344.960796117783 0 25.550586938858 1485 321634.208141817 321634.208141817 118467360 118467360 157914.268257354 157914.268257354 58164480 58164480 1610.58743636547 2160170.70599689 29589.7192707852 2130580.9867261 41146 55181166 756078 54425088 0 0 0 0 366.408923149109 1741611936.0965 316571
253952 248 2419.55513653102 2403.99969444465 371.169486045837 368.993451118469 345.559168815613 0 25.6636998653412 1488 321704.050953164 321704.050953164 118706688 118706688 157948.559312745 157948.559312745 58281984 58281984 1610.5228072428 2159151.34915785 29574.6043749165 2129576.74478293 41328 55607800 757624 54850176 0 0 0 0 367.063307762146 1741611936.76047 317210
254464 248.5 2420.02845996136 2404.02809579688 371.841109037399 369.665074110031 346.16900229454 0 25.6747899055481 1491 321766.984036462 321766.984036462 118946016 118946016 157979.457866277 157979.457866277 58399488 58399488 1610.69757204489 2166128.96467753 29561.9680769326 2136566.9966006 41354 55609310 759134 54850176 0 0 0 0 367.727361917496 1741611937.43209 317849
254976 249 2420.41104473651 2404.05800957678 372.526352882385 370.350317955017 346.815365791321 0 25.7428896427155 1494 321817.852508166 321817.852508166 119185344 119185344 158004.433000399 158004.433000399 58516992 58516992 1610.67328350035 2163115.51178557 29577.8220146318 2133537.68977094 41452 55624684 760684 54864000 0 0 0 0 368.403905630112 1741611938.11734 318488
255488 249.5 2420.92658697683 2404.08766987956 373.191002845764 371.014967918396 347.441036701202 0 25.7530779838562 1497 321886.399004439 321886.399004439 119424672 119424672 158038.087597847 158038.087597847 58634496 58634496 1610.64289433091 2160234.99556126 29591.417546812 2130643.57801445 41478 55626194 762194 54864000 0 0 0 0 369.060872793198 1741611938.78199 319127
256000 250 2421.24067333321 2404.11940848488 373.886294841766 371.710259914398 348.074251174927 0 25.8640029430389 1500 321928.159926384 321928.159926384 119664000 119664000 158058.591155192 158058.591155192 58752000 58752000 1610.79845271666 2159518.35195485 29580.5326325595 2129937.81932229 41660 56052831 763743 55289088 0 0 0 0 369.747901439667 1741611939.47728 319766
256512 250.5 2421.71359699873 2404.15040405883 374.556980848312 372.380945920944 348.685590744019 0 25.8747823238373 1503 321991.039856951 321991.039856951 119903328 119903328 158089.463612077 158089.463612077 58869504 58869504 1611.12332317551 2166645.38604351 29570.8888048125 2137074.4972387 41686 56054345 765257 55289088 0 0 0 0 370.411056756973 1741611940.14797 320405
257024 251 2421.82686097299 2404.18478019863 375.282805919647 373.106770992279 349.367202281952 0 25.9410779476166 1506 322006.099434969 322006.099434969 120142656 120142656 158096.857484317 158096.857484317 58987008 58987008 1610.76703377581 2163209.03744867 29580.4801893541 2133628.55725931 41784 56069715 766803 55302912 0 0 0 0 371.127400159836 1741611940.87379 321044
257536 251.5 2422.46461069848 2404.21578429061 375.927624940872 373.751590013504 349.979267835617 0 25.9510312080383 1509 322090.89463847 322090.89463847 120381984 120381984 158138.489786397 158138.489786397 59104512 59104512 1611.12319482968 2160869.36728046 29601.0262570513 2131268.34102341 41810 56071226 768314 55302912 0 0 0 0 371.765774965286 1741611941.51861 321683
