# Scalar ASCII output created by CarpetIOScalar
# created on lu-laptop. by ludovicarbone on Mar 06 2025 at 18:37:53+0100
# parameter filename: "./TOV_example.par"
# Build ID: build-sim-lu-laptop.-ludovicarbone-2025.03.04-15.23.52-88213
# Simulation ID: run-TOV_example-lu-laptop.-ludovicarbone-2025.03.06-17.37.51-24286
# Run ID: run-TOV_example-lu-laptop.-ludovicarbone-2025.03.06-17.37.51-24286
#
# CARPET::physical_time_per_hour (carpet-timing)
# 1:iteration 2:time 3:data
# data columns: 3:physical_time_per_hour 4:current_physical_time_per_hour 5:time_total 6:time_evolution 7:time_computing 8:time_communicating 9:time_io 10:evolution_steps_count 11:local_grid_points_per_second 12:total_grid_points_per_second 13:local_grid_point_updates_count 14:total_grid_point_updates_count 15:local_interior_points_per_second 16:total_interior_points_per_second 17:local_interior_point_updates_count 18:total_interior_point_updates_count 19:io_per_second 20:io_bytes_per_second 21:io_bytes_ascii_per_second 22:io_bytes_binary_per_second 23:io_count 24:io_bytes_count 25:io_bytes_ascii_count 26:io_bytes_binary_count 27:comm_per_second 28:comm_bytes_per_second 29:comm_count 30:comm_bytes_count 31:time_levels 32:current_walltime 33:syncs_count
101888 99.5 2595.16842071287 2695.34651730167 139.967751979828 138.025723934174 130.810553073883 0 9.16007471084595 597 345053.593217983 345053.593217983 47626272 47626272 169412.594504136 169412.594504136 23383296 23383296 1809.94211988125 2429762.88148066 33222.1679494698 2396540.71353119 16578 22250034 304434 21945600 0 0 0 0 138.323944568634 1741282811.99838 127427
102400 100 2594.4974190304 2694.81751024453 140.697224855423 138.755196809769 131.474215745926 0 9.2797486782074 600 344964.376834282 344964.376834282 47865600 47865600 169368.791514304 169368.791514304 23500800 23500800 1808.30353759777 2424956.72881533 33150.7858628443 2391805.94295249 16760 22676646 305958 22370688 0 0 0 0 139.044970273972 1741282812.72786 128066
102912 100.5 2594.01505278596 2694.29583378306 141.416931867599 139.474903821945 132.129700183868 0 9.29052448272705 603 344900.241418421 344900.241418421 48104928 48104928 169337.302645868 169337.302645868 23618304 23618304 1806.9970225248 2441840.66601096 33083.2707165289 2408757.39529443 16786 22678155 307467 22370688 0 0 0 0 139.756710529327 1741282813.44756 128705
103424 101 2593.16627695774 2693.76258208246 142.156715869904 140.214687824249 132.82749080658 0 9.35804677009583 606 344787.388184301 344787.388184301 48344256 48344256 169281.894559801 169281.894559801 23735808 23735808 1805.50901984548 2431571.09470757 33100.4984769844 2398470.59623059 16884 22693523 309011 22384512 0 0 0 0 140.487758398056 1741282814.18735 129344
103936 101.5 2592.47544131067 2693.237402302 142.888396978378 140.946368932724 133.522474765778 0 9.36922216415405 609 344695.534676667 344695.534676667 48583584 48583584 169236.79680876 169236.79680876 23853312 23853312 1805.05449610237 2423126.57364022 33131.0673905155 2389995.50624971 16910 22695032 310520 22384512 0 0 0 0 141.211529016495 1741282814.91903 129983
104448 102 2590.79633680016 2692.67138053832 143.674511909485 141.732483863831 134.238212108612 0 9.49888253211975 612 344472.280940949 344472.280940949 48822912 48822912 169127.184866314 169127.184866314 23970816 23970816 1802.61335046039 2417305.13880983 33048.5472675587 2384256.59154227 17092 23121664 312064 22809600 0 0 0 0 141.989132642746 1741282815.70514 130622
104960 102.5 2587.92073256171 2692.04358863379 144.527539014816 142.585510969162 135.021213531494 0 9.51024556159973 615 344089.940601406 344089.940601406 49062240 49062240 168939.465421629 168939.465421629 24088320 24088320 1800.27498848264 2432376.00485769 32963.1044665737 2399412.90039112 17118 23123175 313575 22809600 0 0 0 0 142.833306789398 1741282816.55817 131261
105472 103 2586.27690457444 2691.4672274113 145.314146995544 143.37211894989 135.766577243805 0 9.57603812217712 618 343871.377232217 343871.377232217 49301568 49301568 168832.156330619 168832.156330619 24205824 24205824 1798.99183212258 2422574.60290206 32983.890999343 2389590.71190271 17216 23138548 315124 22823424 0 0 0 0 143.611155033112 1741282817.34478 131900
105984 103.5 2583.51980476285 2690.82972109347 146.163875818253 144.221847772598 136.578796863556 0 9.58778309822083 621 343504.793241268 343504.793241268 49540896 49540896 168652.172854919 168652.172854919 24323328 24323328 1798.42024061298 2414152.04917655 33011.1000123748 2381140.94916418 17242 23140052 316628 22823424 0 0 0 0 144.452976942062 1741282818.19451 132539
106496 104 2583.2697614223 2690.30279624708 146.874626874924 144.932598829269 137.225219249725 0 9.70320391654968 624 343471.547478708 343471.547478708 49780224 49780224 168635.850025647 168635.850025647 24440832 24440832 1797.20876903503 2410037.99438123 32951.9709758829 2377086.02340535 17424 23566688 318176 23248512 0 0 0 0 145.155295610428 1741282818.90526 133178
107008 104.5 2582.94437497095 2689.77451785561 147.589763879776 145.647735834122 137.879752874374 0 9.71311521530151 627 343428.284096138 343428.284096138 50019552 50019552 168614.608798104 168614.608798104 24558336 24558336 1796.7023920256 2427184.06672138 32901.3015353206 2394282.76518606 17450 23568200 319688 23248512 0 0 0 0 145.861180067062 1741282819.62039 133817
107520 105 2583.08577606567 2689.27248347685 148.278631925583 146.336603879929 138.529556035995 0 9.77640628814697 630 343447.084785692 343447.084785692 50258880 50258880 168623.839461567 168623.839461567 24675840 24675840 1795.86252053896 2418148.98837532 32928.4543105127 2385220.53406481 17548 23583566 321230 23262336 0 0 0 0 146.539106845856 1741282820.30926 134456
108032 105.5 2582.93714113049 2688.76110009363 148.983933925629 147.041905879974 139.200612068176 0 9.78637385368347 633 343427.32228471 343427.32228471 50498208 50498208 168614.136572999 168614.136572999 24793344 24793344 1795.91352058158 2410720.85163327 32966.5122643717 2377754.3393689 17574 23585074 322738 23262336 0 0 0 0 147.239223718643 1741282821.01456 135095
108544 106 2582.55318094502 2688.24539344782 149.702780008316 147.760751962662 139.848727226257 0 9.906405210495 636 343376.27093845 343376.27093845 50737536 50737536 168589.071652091 168589.071652091 24910848 24910848 1793.57675373721 2405148.26987242 32887.3821936535 2372260.88767876 17756 24011706 324282 23687424 0 0 0 0 147.949849367142 1741282821.73341 135734
109056 106.5 2582.76512996298 2687.75611673404 150.387581825256 148.445553779602 140.473202943802 0 9.91722822189331 639 343404.451679877 343404.451679877 50976864 50976864 168602.907683983 168602.907683983 25028352 25028352 1793.1531780831 2422037.35474725 32838.3657607644 2389198.98898649 17782 24013209 325785 23687424 0 0 0 0 148.626788139343 1741282822.41821 136373
109568 107 2579.0707658443 2687.09398742101 151.29814696312 149.356118917465 141.342594385147 0 9.98197507858276 642 342913.249026659 342913.249026659 51216192 51216192 168361.739594316 168361.739594316 25145856 25145856 1791.96482166873 2412696.81535768 32858.2464346367 2379838.56892305 17880 24028579 327331 23701248 0 0 0 0 149.527152061462 1741282823.32878 137012
110080 107.5 2578.05204196992 2686.54224418284 152.05536699295 150.113338947296 142.066387653351 0 9.99245023727417 645 342777.799500321 342777.799500321 51455520 51455520 168295.237299797 168295.237299797 25263360 25263360 1792.17509531035 2405638.47246512 32898.756602411 2372739.7158627 17906 24030090 328842 23701248 0 0 0 0 150.276613712311 1741282824.086 137651
110592 108 2576.69349808923 2685.97965281264 152.833082914352 150.891054868698 142.7685110569 0 10.1190512180328 648 342597.167505944 342597.167505944 51694848 51694848 168206.551555265 168206.551555265 25380864 25380864 1789.0477861378 2399055.75140003 32805.4689932509 2366250.28240677 18088 24456718 330382 24126336 0 0 0 0 151.045875549316 1741282824.86371 138290
111104 108.5 2574.04774708226 2685.35283028306 153.687464952469 151.745436906815 143.561206579208 0 10.1291813850403 651 342245.388452058 342245.388452058 51934176 51934176 168033.83692953 168033.83692953 25498368 25498368 1788.41970374975 2415305.54509493 32753.6576467194 2382551.88744821 18114 24458225 331889 24126336 0 0 0 0 151.890373945236 1741282825.7181 138929
111616 109 2573.85899585818 2684.83259426793 154.397932052612 152.455904006958 144.231752634048 0 10.1975629329681 654 342220.292089304 342220.292089304 52173504 52173504 168021.515249622 168021.515249622 25615872 25615872 1787.49550365177 2406482.90697353 32777.0134955058 2373705.89347803 18212 24473586 333426 24140160 0 0 0 0 152.591652154922 1741282826.42856 139568
112128 109.5 2573.41922289227 2684.30516237104 155.123443841934 153.18141579628 144.917174577713 0 10.3425402641296 657 342161.819875756 342161.819875756 52412832 52412832 167992.806870407 167992.806870407 25733376 25733376 1786.54898552604 2398024.3286152 32795.724993597 2365228.60362161 18238 24475098 334938 24140160 0 0 0 0 153.307671546936 1741282827.15407 140207
112640 110 2570.98113939226 2683.6849573251 155.96882891655 154.026800870895 145.564923048019 0 10.4563090801239 660 341837.652293595 341837.652293595 52652160 52652160 167833.648779527 167833.648779527 25850880 25850880 1762.60725844019 2363581.36172505 32321.5150395727 2331259.84668548 18420 24901727 336479 24565248 0 0 0 0 154.145518064499 1741282827.99946 140846
113152 110.5 2567.18619343361 2682.98402279523 156.897675991058 154.955647945404 146.434340953827 0 10.4672780036926 663 341333.076278932 341333.076278932 52891488 52891488 167585.914707346 167585.914707346 25968384 25968384 1762.53555241978 2380027.10525737 32281.5812356299 2347745.52402174 18446 24903238 337990 24565248 0 0 0 0 155.066865205765 1741282828.92831 141485
113664 111 2566.67706485674 2682.438088122 157.629709005356 155.687680959702 147.127458095551 0 10.5291781425476 666 341265.382543353 341265.382543353 53130816 53130816 167552.678793848 167552.678793848 26085888 26085888 1761.90800990328 2371849.73144598 32310.1212220315 2339539.61022395 18544 24918608 339536 24579072 0 0 0 0 155.79022526741 1741282829.66034 142124
114176 111.5 2566.39362595408 2681.90309323323 158.348276853561 156.406248807907 147.811645269394 0 10.5393574237823 669 341227.696506854 341227.696506854 53370144 53370144 167534.175902282 167534.175902282 26203392 26203392 1762.04319679333 2365072.82246112 32347.054870186 2332725.76759094 18570 24920116 341044 24579072 0 0 0 0 156.500854253769 1741282830.37891 142763
114688 112 2566.46683107214 2681.39130726384 159.045168876648 157.103140830994 148.442889690399 0 10.6541223526001 672 341237.429859351 341237.429859351 53609472 53609472 167538.954732389 167538.954732389 26320896 26320896 1760.94212122004 2361331.70615533 32292.8677867742 2329038.83836856 18752 25346746 342586 25004160 0 0 0 0 157.184947967529 1741282831.0758 143402
115200 112.5 2566.31469695055 2680.8708669512 159.755877017975 157.813848972321 149.093752384186 0 10.6649973392487 675 341217.202106545 341217.202106545 53848800 53848800 167529.023416932 167529.023416932 26438400 26438400 1760.81228130684 2377390.98637716 32252.389820151 2345138.59655701 18778 25348255 344095 25004160 0 0 0 0 157.892739534378 1741282831.78651 144041
115712 113 2567.03381875568 2680.39838217511 160.412865877151 158.470837831497 149.709279060364 0 10.7338707447052 678 341312.816541755 341312.816541755 54088128 54088128 167575.967688371 167575.967688371 26555904 26555904 1759.78392312914 2368810.60844324 32271.985635528 2336538.62280772 18876 25363618 345634 25017984 0 0 0 0 158.541112661362 1741282832.4435 144680
116224 113.5 2613.74047612113 2681.20557971653 158.269713878632 156.327685832977 147.528300285339 0 10.7441337108612 681 347522.933705065 347522.933705065 54327456 54327456 170624.978281187 170624.978281187 26673408 26673408 1759.35875067704 2361412.84195963 32298.1697880667 2329114.67217156 18902 25365127 347143 25017984 0 0 0 0 156.389753341675 1741282830.30034 145319
116736 114 2613.13549090753 2680.89119268595 158.994734048843 157.052706003189 148.190555334091 0 10.8561501502991 684 347442.494871066 347442.494871066 54566784 54566784 170585.484846444 170585.484846444 26790912 26790912 1758.76394695826 2358393.88376726 32253.9092697702 2326139.97449749 19084 25791756 348684 25443072 0 0 0 0 157.106984376907 1741282831.02537 145958
117248 114.5 2612.50393093802 2680.57535641095 159.721694946289 157.779666900635 148.858345746994 0 10.8681182861328 687 347358.522657519 347358.522657519 54806112 54806112 170544.256611634 170544.256611634 26908416 26908416 1758.7577872614 2374318.41017076 32216.3997105709 2342102.01046019 19110 25793267 350195 25443072 0 0 0 0 157.826670885086 1741282831.75233 146597
117760 115 2611.72687184457 2680.25415446821 160.457837820053 158.515809774399 149.533236265182 0 10.9510033130646 690 347255.204880454 347255.204880454 55045440 55045440 170493.530194014 170493.530194014 27025920 27025920 1754.57200006111 2361622.88120224 32178.1072045848 2329444.77399766 19208 25808635 351739 25456896 0 0 0 0 158.553758144379 1741282832.48847 147236
118272 115.5 2611.17857608216 2679.94025131289 161.180466890335 159.238438844681 150.221525192261 0 10.9623155593872 693 347182.303475884 347182.303475884 55284768 55284768 170457.737446644 170457.737446644 27143424 27143424 1754.73148136001 2355148.12571137 32214.3332564707 2322933.7924549 19234 25810145 353249 25456896 0 0 0 0 159.268642663956 1741282833.2111 147875
118784 116 2610.9794276046 2679.63769717195 161.882009029388 159.939980983734 150.856743812561 0 11.0795946121216 696 347155.824694307 347155.824694307 55524096 55524096 170444.737034028 170444.737034028 27260928 27260928 1753.60860893317 2351465.51943539 32161.3124969374 2319304.20693846 19416 26236780 354796 25881984 0 0 0 0 159.962408542633 1741282833.91264 148514
119296 116.5 2610.38698880975 2679.32303128902 162.607861042023 160.665832996368 151.521208047867 0 11.0922617912292 699 347077.054032144 347077.054032144 55763424 55763424 170406.0626295 170406.0626295 27378432 27378432 1753.27937207436 2366636.08158665 32118.7106864178 2334517.37090023 19442 26238290 356306 25881984 0 0 0 0 160.679770708084 1741282834.63849 149153
119808 117 2608.80793380961 2678.98258410497 163.395078897476 161.453050851822 152.264396190643 0 11.1615989208221 702 346867.102879326 346867.102879326 56002752 56002752 170302.981919092 170302.981919092 27495936 27495936 1751.91410209091 2357879.62798444 32131.1827333333 2325748.44525111 19540 26253657 357849 25895808 0 0 0 0 161.458069801331 1741282835.42571 149792
120320 117.5 2607.24194961505 2678.63493962504 164.182436943054 162.2404088974 153.013330221176 0 11.1724436283112 705 346658.889620817 346658.889620817 56242080 56242080 170200.754470871 170200.754470871 27613440 27613440 1751.43818454899 2350675.98992243 32155.0334277414 2318520.95649469 19566 26255167 359359 25895808 0 0 0 0 162.237845659256 1741282836.21307 150431
120832 118 2604.68612524354 2678.25221219347 165.032696008682 163.090667963028 153.795140743256 0 11.2931878566742 708 346319.067212381 346319.067212381 56481408 56481408 170033.910255898 170033.910255898 27730944 27730944 1750.02476388296 2346644.83307427 32097.2837490474 2314547.54932522 19748 26681800 360904 26320896 0 0 0 0 163.078959941864 1741282837.06333 151070
121344 118.5 2603.65540780587 2677.90680335489 165.788594961166 163.846566915512 154.486513137817 0 11.3052325248718 711 346182.023021869 346182.023021869 56720736 56720736 169966.625021567 169966.625021567 27848448 27848448 1749.23525674333 2360900.88685036 32047.1047423964 2328853.78210797 19774 26683311 362415 26320896 0 0 0 0 163.827952861786 1741282837.81923 151709
121856 119 2601.85473435506 2677.53611863788 166.593802928925 164.65177488327 155.249179363251 0 11.3706159591675 714 345942.605479849 345942.605479849 56960064 56960064 169849.077058698 169849.077058698 27965952 27965952 1748.14086031087 2352641.74659415 32064.0872651462 2320577.659329 19872 26698684 363964 26334720 0 0 0 0 164.624820709229 1741282838.62443 152348
122368 119.5 2601.30166894288 2677.20073604893 167.320770978928 165.378742933273 155.941865921021 0 11.381911277771 717 345869.069902646 345869.069902646 57199392 57199392 169812.972948591 169812.972948591 28083456 28083456 1748.3228745437 2346445.09855071 32099.397801565 2314345.70074914 19898 26700193 365473 26334720 0 0 0 0 165.343739509583 1741282839.3514 152987
122880 120 2600.90725582354 2676.87173619076 168.037915945053 166.095887899399 156.591925144196 0 11.5000834465027 720 345816.628734298 345816.628734298 57438720 57438720 169787.225660161 169787.225660161 28200960 28200960 1747.16198430823 2342791.94056236 32046.766975605 2310745.17358676 20080 27126824 367016 26759808 0 0 0 0 166.053300857544 1741282840.06855 153626
123392 120.5 2600.56424850611 2676.54361347862 168.751981019974 166.809952974319 157.244232177734 0 11.5112380981445 723 345771.022481372 345771.022481372 57678048 57678048 169764.834142479 169764.834142479 28318464 28318464 1746.82296907761 2357378.43881557 32005.4777914607 2325372.96102411 20106 27128335 368527 26759808 0 0 0 0 166.758397817612 1741282840.78261 154265
123904 121 2598.13465091503 2676.14828242359 169.600775003433 167.658746957779 158.04944562912 0 11.5804085731506 726 345447.983185662 345447.983185662 57917376 57917376 169606.230011733 169606.230011733 28435968 28435968 1745.59995188421 2349067.37750372 32018.7389706378 2317048.63853309 20204 27143698 370066 26773632 0 0 0 0 167.598492383957 1741282841.63141 154904
124416 121.5 2594.61384904716 2675.70564329796 170.522027015686 168.579998970032 158.93455529213 0 11.5903797149658 729 344979.85736931 344979.85736931 58156704 58156704 169376.392065798 169376.392065798 28553472 28553472 1745.50587760072 2342615.33901448 32048.1472455339 2310567.19176894 20230 27145205 371573 26773632 0 0 0 0 168.511236429214 1741282842.55266 155543
124928 122 2593.44263310114 2675.33215539629 171.29221701622 169.350188970566 159.636388540268 0 11.7057011127472 732 344824.132497128 344824.132497128 58396032 58396032 169299.935088842 169299.935088842 28670976 28670976 1744.19176139595 2338794.71169664 31993.4357964664 2306801.27590017 20412 27571839 373119 27198720 0 0 0 0 169.2730884552 1741282843.32285 156182
125440 122.5 2592.71220131213 2674.9713702292 172.034180879593 170.092152833939 160.321721553802 0 11.715353012085 735 344727.014286461 344727.014286461 58635360 58635360 169252.252501656 169252.252501656 28788480 28788480 1744.63786226391 2354170.99287465 31966.9840112536 2322204.0088634 20438 27573348 374628 27198720 0 0 0 0 170.007620334625 1741282844.06481 156821
125952 123 2591.43242831143 2674.59252428745 172.812777042389 170.870748996735 161.057679891586 0 11.7837886810303 738 344556.855668287 344556.855668287 58874688 58874688 169168.70892017 169168.70892017 28905984 28905984 1743.58405864817 2346205.0246107 31983.061915769 2314221.96269493 20536 27588717 376173 27212544 0 0 0 0 170.777706623077 1741282844.84341 157460
126464 123.5 2590.88417856698 2674.23487399736 173.543678045273 171.601649999619 161.751525402069 0 11.7985746860504 741 344483.960382266 344483.960382266 59114016 59114016 169132.919176852 169132.919176852 29023488 29023488 1743.36277879242 2339692.32207159 32009.846838062 2307682.47523353 20562 27590225 377681 27212544 0 0 0 0 171.500964641571 1741282845.57431 158099
126976 124 2590.54422381185 2673.88691512848 174.261031866074 172.319003820419 162.401904344559 0 11.9231646060944 744 344438.759998024 344438.759998024 59353344 59353344 169110.726930438 169110.726930438 29140992 29140992 1742.28668698561 2336226.67011012 31960.0239825724 2304266.64612755 20744 28016856 379224 27637632 0 0 0 0 172.207541227341 1741282846.29166 158738
127488 124.5 2589.66221708875 2673.51890523154 175.014792919159 173.072764873505 163.084411382675 0 11.9371054172516 747 344321.48838412 344321.48838412 59592672 59592672 169053.149531554 169053.149531554 29258496 29258496 1740.59814738501 2348470.0731757 31894.3697514093 2316575.70342429 20770 28018361 380729 27637632 0 0 0 0 172.953777074814 1741282847.04542 159377
128000 125 2588.38737530705 2673.13813066604 175.795449018478 173.853420972824 163.819904565811 0 12.005752325058 750 344151.985420826 344151.985420826 59832000 59832000 168969.927860044 168969.927860044 29376000 29376000 1739.2111133086 2340175.85678605 31903.685173571 2308272.17161248 20868 28033728 382272 27651456 0 0 0 0 173.724546432495 1741282847.82608 160016
128512 125.5 2585.54594947543 2672.69204987872 176.682685852051 174.740657806396 164.668800830841 0 12.0171840190887 753 343774.189442253 343774.189442253 60071328 60071328 168784.439581756 168784.439581756 29493504 29493504 1738.82136903425 2333551.4657004 31926.6414921439 2301624.82420825 20894 28035236 383780 27651456 0 0 0 0 174.603543281555 1741282848.71332 160655
129024 126 2584.98887511986 2672.32585658669 177.416671037674 175.47464299202 165.335433721542 0 12.1348357200623 756 343700.120835937 343700.120835937 60310656 60310656 168748.073767825 168748.073767825 29611008 29611008 1737.73591649984 2330110.83743977 31877.3640416588 2298233.47339811 21076 28461870 385326 28076544 0 0 0 0 175.328947305679 1741282849.4473 161294
129536 126.5 2583.37687177714 2671.91922552597 178.22292804718 176.280900001526 166.080245018005 0 12.1457109451294 759 343485.788871488 343485.788871488 60549984 60549984 168642.842189611 168642.842189611 29728512 29728512 1737.50726666492 2344058.63445604 31839.5035982648 2312219.13085777 21102 28463376 386832 28076544 0 0 0 0 176.127203702927 1741282850.25356 161933
130048 127 2581.98618027922 2671.51830393714 179.015012979507 177.072984933853 166.825068235397 0 12.2277185916901 762 343300.882529926 343300.882529926 60789312 60789312 168552.057848628 168552.057848628 29846016 29846016 1735.85692504669 2335523.05589867 31843.3764999266 2303679.67939875 21200 28478746 388378 28090368 0 0 0 0 176.910490751266 1741282851.04564 162572
130560 127.5 2582.13392689096 2671.17144975991 179.70197892189 177.759950876236 167.467268228531 0 12.2379243373871 765 343320.526919423 343320.526919423 61028640 61028640 168561.702747442 168561.702747442 29963520 29963520 1734.57309550594 2327806.73885964 31849.8744895948 2295956.86437004 21226 28480258 389890 28090368 0 0 0 0 177.588696479797 1741282851.73261 163211
131072 128 2582.01813252222 2670.81958608077 180.407079935074 178.46505188942 168.106287717819 0 12.3555805683136 768 343305.130900154 343305.130900154 61267968 61267968 168554.14369105 168554.14369105 30081024 30081024 1733.70947361305 2324699.53926123 31805.2685623948 2292894.27069884 21408 28906895 391439 28515456 0 0 0 0 178.27651143074 1741282852.43771 163850
131584 128.5 2581.64376052537 2670.45864891087 181.13018989563 179.188161849976 168.767366170883 0 12.3659319877625 771 343255.354399453 343255.354399453 61507296 61507296 168529.704687096 168529.704687096 30198528 30198528 1733.42275819265 2338315.55343901 31766.7717945276 2306548.78164448 21434 28908399 392943 28515456 0 0 0 0 179.00119304657 1741282853.16082 164489
132096 129 2581.02518334373 2670.09137402257 181.870532035828 179.928503990173 169.465854883194 0 12.4323942661285 774 343173.108377382 343173.108377382 61746624 61746624 168489.323968679 168489.323968679 30316032 30316032 1732.5722979769 2330968.92762429 31784.5434547476 2299184.38416954 21532 28923765 394485 28529280 0 0 0 0 179.732049942017 1741282853.90116 165128
132608 129.5 2581.2831661754 2669.7564740585 182.549876928329 180.607848882675 170.110527038574 0 12.4422540664673 777 343207.409774681 343207.409774681 61985952 61985952 168506.16508793 168506.16508793 30433536 30433536 1732.72720769366 2325287.11358316 31816.7752742412 2293470.33830892 21558 28925275 395995 28529280 0 0 0 0 180.404672622681 1741282854.58051 165767
133120 130 2578.86349408785 2669.32506487076 183.417317867279 181.475289821625 170.914556503296 0 12.555193901062 780 342885.69017392 342885.69017392 62225280 62225280 168348.208894055 168348.208894055 30551040 30551040 1732.25732856027 2322739.2057292 31779.0597159266 2290960.14601328 21740 29351903 397535 28954368 0 0 0 0 181.263776779175 1741282855.44795 166406
133632 130.5 2576.89435232295 2668.9025235972 184.254508018494 182.312479972839 171.691410779953 0 12.5690488815308 783 342623.873084859 342623.873084859 62464608 62464608 168219.663319642 168219.663319642 30668544 30668544 1732.21615552248 2336461.49851895 31745.7544447318 2304715.74407422 21766 29353410 399042 28954368 0 0 0 0 182.090901851654 1741282856.28514 167045
134144 131 2575.66589488637 2668.50327183137 185.040309906006 183.098281860352 172.426205635071 0 12.6532330513 786 342460.537384092 342460.537384092 62703936 62703936 168139.469618183 168139.469618183 30786048 30786048 1730.12681132548 2327548.06598912 31740.8189594996 2295807.24702962 21864 29368783 400591 28968192 0 0 0 0 182.868115901947 1741282857.07094 167684
134656 131.5 2575.22307555786 2668.13112649016 185.77076292038 183.828734874725 173.109731674194 0 12.6641309261322 789 342401.660126173 342401.660126173 62943264 62943264 168110.562372417 168110.562372417 30903552 30903552 1728.61116716651 2319722.17972758 31741.7272089179 2287980.45251866 21890 29370291 402099 28968192 0 0 0 0 183.590855360031 1741282857.80139 168323
135168 132 2574.37214647893 2667.74611374497 186.530725002289 184.588696956635 173.805547475815 0 12.7901313304901 792 342288.520595839 342288.520595839 63182592 63182592 168055.013722145 168055.013722145 31021056 31021056 1728.07019424688 2317113.37139751 31703.997776115 2285409.3736214 22072 29796928 403648 29393280 0 0 0 0 184.341156482697 1741282858.56136 168962
135680 132.5 2572.13758227381 2667.30368663348 187.390894889832 185.448866844177 174.593466997147 0 12.800541639328 795 341991.412939126 341991.412939126 63421920 63421920 167909.141370834 167909.141370834 31138560 31138560 1726.44067114682 2328453.83071334 31642.2958891189 2296811.53482422 22098 29798435 405155 29393280 0 0 0 0 185.193301916122 1741282859.42153 169601
136192 133 2570.55054168419 2666.88072060209 188.205628871918 186.263600826263 175.368161678314 0 12.8647844791412 798 341780.40002233 341780.40002233 63661248 63661248 167805.539361144 167805.539361144 31256064 31256064 1725.88561792311 2321716.39081974 31664.6573556614 2290051.73346408 22196 29813804 406700 29407104 0 0 0 0 185.999095201492 1741282860.23626 170240
136704 133.5 2570.36598945236 2666.51216713233 188.919291973114 186.97726392746 176.047545671463 0 12.8745803833008 801 341755.861957586 341755.861957586 63900576 63900576 167793.49179145 167793.49179145 31373568 31373568 1726.10611484397 2316320.97939778 31696.7092450904 2284624.27015269 22222 29815311 408207 29407104 0 0 0 0 186.705402851105 1741282860.94992 170879
137216 134 2569.6898966381 2666.12637988763 189.668959856033 187.726931810379 176.729942798615 0 12.9930729866028 804 341665.968657001 341665.968657001 64139904 64139904 167749.356452535 167749.356452535 31491072 31491072 1725.1696864563 2313212.26853462 31651.6315097662 2281560.63702486 22404 30241942 409750 29832192 0 0 0 0 187.446253538132 1741282861.69959 171518
137728 134.5 2608.25643399405 2666.69562374414 187.583283901215 185.64125585556 174.583375692368 0 13.0034780502319 807 346793.775463848 346793.775463848 64379232 64379232 170266.980011131 170266.980011131 31608576 31608576 1725.08910368598 2326419.19574617 31618.9924879827 2294800.20325819 22430 30243453 411261 29832192 0 0 0 0 185.353137493134 1741282859.61391 172157
138240 135 2607.33134649524 2666.45493886945 188.339510917664 186.397482872009 175.293823003769 0 13.0717217922211 810 346670.775830008 346670.775830008 64618560 64618560 170206.590299209 170206.590299209 31726080 31726080 1723.787978712 2318771.93442451 31627.2321339644 2287144.70229055 22528 30258823 412807 29846016 0 0 0 0 186.100212335587 1741282860.37014 172796
138752 135.5 2607.36694005696 2666.23601032415 189.027318000793 187.085289955139 175.948332071304 0 13.0821576118469 813 346675.508349973 346675.508349973 64857888 64857888 170208.913846918 170208.913846918 31843584 31843584 1724.13978588023 2313643.822475 31661.3996094554 2281982.42286555 22554 30260331 414315 29846016 0 0 0 0 186.780412912369 1741282861.05795 173435
139264 136 2607.03554289448 2666.01088459779 189.741539001465 187.799510955811 176.598723888397 0 13.1973121166229 816 346631.44578325 346631.44578325 65097216 65097216 170187.280240152 170187.280240152 31961088 31961088 1723.67942523026 2311202.7932127 31625.4163529038 2279577.3768598 22736 30686956 415852 30271104 0 0 0 0 187.486055135727 1741282861.77217 174074
139776 136.5 2606.49873267805 2665.77904910604 190.470798015594 188.52876996994 177.266150474548 0 13.207478761673 819 346560.071496873 346560.071496873 65336544 65336544 170152.237269223 170152.237269223 32078592 32078592 1723.48409370698 2324048.7036558 31590.3926025542 2292458.31105324 22762 30688459 417355 30271104 0 0 0 0 188.208086252213 1741282862.50143 174713
140288 137 2606.35817590412 2665.55916368553 191.171583890915 189.229555845261 177.924324989319 0 13.273743391037 822 346541.383068212 346541.383068212 65575872 65575872 170143.061723021 170143.061723021 32196096 32196096 1722.62051866825 2317081.46024849 31605.7837406314 2285475.67650786 22860 30703826 418898 30284928 0 0 0 0 188.900658130646 1741282863.20221 175352
140800 137.5 2605.9274796474 2665.3313419584 191.893591880798 189.951563835144 178.612200021744 0 13.2873299121857 825 346484.117693919 346484.117693919 65815200 65815200 170114.945871383 170114.945871383 32313600 32313600 1722.86159785281 2311889.77223549 31637.1961959348 2280252.57603956 22886 30705329 420401 30284928 0 0 0 0 189.615391254425 1741282863.92422 175991
141312 138 2605.97605912005 2665.11731240618 192.580770969391 190.638742923737 179.23285651207 0 13.4028556346893 828 346490.576820602 346490.576820602 66054528 66054528 170118.117139357 170118.117139357 32431104 32431104 1722.06677481308 2309028.28292365 31595.6474959789 2277432.63542767 23068 31131961 421945 30710016 0 0 0 0 190.294258832932 1741282864.6114 176630
